cts,date,Accelerometer [m/s2],1,2,temperature [°C]
120.72361809045233,2023-09-16T12:23:12.595Z,14.865707434052759,-0.2517985611510791,1.3788968824940049,49.3125
125.75376884422118,2023-09-16T12:23:12.600Z,11.664268585131895,0.6019184652278178,1.9400479616306954,49.3125
130.78391959799004,2023-09-16T12:23:12.605Z,13.20863309352518,-0.2637889688249401,4.15347721822542,49.3125
135.8140703517589,2023-09-16T12:23:12.610Z,12.930455635491606,-0.7362110311750599,5.347721822541966,49.3125
140.84422110552774,2023-09-16T12:23:12.616Z,9.170263788968825,-0.20863309352517986,3.853717026378897,49.3125
145.8743718592966,2023-09-16T12:23:12.621Z,6.932853717026379,-0.5827338129496403,2.7721822541966428,49.3125
150.90452261306544,2023-09-16T12:23:12.626Z,4.908872901678657,-1.0959232613908874,5.54916067146283,49.3125
155.9346733668343,2023-09-16T12:23:12.631Z,3.5851318944844124,-0.2302158273381295,4.625899280575539,49.3125
160.96482412060314,2023-09-16T12:23:12.637Z,2.0047961630695443,0.05515587529976019,4.374100719424461,49.3125
165.994974874372,2023-09-16T12:23:12.642Z,3.287769784172662,-0.6714628297362111,6.743405275779376,49.3125
171.02512562814084,2023-09-16T12:23:12.647Z,4.235011990407674,-0.5419664268585132,8.122302158273381,49.3125
176.0552763819097,2023-09-16T12:23:12.652Z,2.3333333333333335,0.2541966426858513,6.167865707434053,49.3125
181.08542713567854,2023-09-16T12:23:12.658Z,3.369304556354916,-1.0695443645083933,6.894484412470024,49.3125
186.1155778894474,2023-09-16T12:23:12.663Z,5.633093525179856,-1.235011990407674,9.151079136690647,49.3125
191.14572864321624,2023-09-16T12:23:12.668Z,6.899280575539568,0.3908872901678657,5.119904076738609,49.3125
196.1758793969851,2023-09-16T12:23:12.673Z,8.179856115107913,1.0047961630695443,2.8968824940047964,49.3125
201.20603015075395,2023-09-16T12:23:12.679Z,9.683453237410072,-0.18705035971223022,5.273381294964029,49.3125
206.2361809045228,2023-09-16T12:23:12.684Z,10.618705035971223,-0.11510791366906475,6.690647482014389,49.3125
211.26633165829165,2023-09-16T12:23:12.689Z,11.273381294964029,1.13189448441247,7.925659472422062,49.3125
216.2964824120605,2023-09-16T12:23:12.694Z,13.580335731414868,0.18225419664268586,8.911270983213429,49.3125
221.32663316582935,2023-09-16T12:23:12.700Z,14.877697841726619,-0.9232613908872902,8.697841726618705,49.3125
226.3567839195982,2023-09-16T12:23:12.705Z,14.997601918465227,-0.434052757793765,4.124700239808154,49.3125
231.38693467336705,2023-09-16T12:23:12.710Z,11.767386091127099,0.7386091127098321,1.3621103117505995,49.3125
236.4170854271359,2023-09-16T12:23:12.715Z,12.270983213429256,0.03117505995203837,1.5467625899280575,49.3125
241.44723618090475,2023-09-16T12:23:12.721Z,13.436450839328538,-0.21103117505995203,3.328537170263789,49.3125
246.4773869346736,2023-09-16T12:23:12.726Z,10.522781774580336,0.7290167865707434,2.1702637889688248,49.3125
251.50753768844245,2023-09-16T12:23:12.731Z,8.37410071942446,0.6211031175059952,3.0095923261390887,49.3125
256.5376884422113,2023-09-16T12:23:12.736Z,9.887290167865707,-0.39568345323741005,6.091127098321343,49.3125
261.5678391959801,2023-09-16T12:23:12.742Z,6.92326139088729,0.302158273381295,7.822541966426859,49.3125
266.597989949749,2023-09-16T12:23:12.747Z,4.112709832134293,0.8561151079136691,7.932853717026379,49.3125
271.62814070351783,2023-09-16T12:23:12.752Z,4.28537170263789,-0.3333333333333333,9.069544364508394,49.3125
276.6582914572867,2023-09-16T12:23:12.757Z,3.642685851318945,-0.3908872901678657,6.997601918465228,49.3125
281.68844221105553,2023-09-16T12:23:12.763Z,3.2949640287769784,0.3069544364508393,4.446043165467626,49.3125
286.7185929648244,2023-09-16T12:23:12.768Z,2.5443645083932855,0.6426858513189448,2.9256594724220624,49.3125
291.74874371859323,2023-09-16T12:23:12.773Z,3.091127098321343,-0.0815347721822542,1.9232613908872902,49.3125
296.7788944723621,2023-09-16T12:23:12.778Z,4.3189448441247,0.05995203836930456,3.026378896882494,49.3125
301.80904522613093,2023-09-16T12:23:12.784Z,5.997601918465228,0.1079136690647482,6.011990407673861,49.3125
306.8391959798998,2023-09-16T12:23:12.789Z,8.412470023980815,-0.0407673860911271,9.141486810551559,49.3125
311.86934673366864,2023-09-16T12:23:12.794Z,9.062350119904076,-0.37410071942446044,11.93285371702638,49.3125
316.8994974874375,2023-09-16T12:23:12.799Z,7.824940047961631,-1.2853717026378897,13.853717026378897,49.3125
321.92964824120634,2023-09-16T12:23:12.805Z,8.76978417266187,-1.2997601918465227,12.642685851318944,49.3125
326.9597989949752,2023-09-16T12:23:12.810Z,9.877697841726619,-1.908872901678657,10.906474820143885,49.3125
331.98994974874404,2023-09-16T12:23:12.815Z,10.031175059952039,-2.537170263788969,6.369304556354916,49.3125
337.0201005025129,2023-09-16T12:23:12.820Z,10.436450839328538,-1.0071942446043165,2.199040767386091,49.3125
342.05025125628174,2023-09-16T12:23:12.826Z,12.134292565947241,-0.1750599520383693,1.5755395683453237,49.3125
347.0804020100506,2023-09-16T12:23:12.831Z,12.870503597122303,0.4748201438848921,3.0047961630695443,49.3125
352.11055276381944,2023-09-16T12:23:12.836Z,12.738609112709833,1.5371702637889688,4.474820143884892,49.3125
357.1407035175883,2023-09-16T12:23:12.841Z,14.681055155875299,0.7026378896882494,5.414868105515588,49.3125
362.17085427135714,2023-09-16T12:23:12.847Z,14.81294964028777,-0.5635491606714629,6.534772182254197,49.3125
367.201005025126,2023-09-16T12:23:12.852Z,12.81294964028777,-1.8345323741007193,6.4700239808153475,49.3125
372.23115577889484,2023-09-16T12:23:12.857Z,8.988009592326138,-1.434052757793765,6.146282973621103,49.3125
377.2613065326637,2023-09-16T12:23:12.862Z,8.251798561151078,-1.5851318944844124,6.613908872901678,49.3125
382.29145728643255,2023-09-16T12:23:12.868Z,7.4268585131894485,-1.3093525179856116,5.649880095923262,49.3125
387.3216080402014,2023-09-16T12:23:12.873Z,6.294964028776978,0.5155875299760192,2.9256594724220624,49.3125
392.35175879397025,2023-09-16T12:23:12.878Z,5.724220623501199,0.3261390887290168,3.091127098321343,49.3125
397.3819095477391,2023-09-16T12:23:12.883Z,3.5587529976019185,-0.6786570743405276,4.896882494004796,49.3125
402.41206030150795,2023-09-16T12:23:12.889Z,3.446043165467626,-0.10551558752997602,5.13189448441247,49.3125
407.4422110552768,2023-09-16T12:23:12.894Z,3.7817745803357314,-0.49640287769784175,6.105515587529976,49.3125
412.47236180904565,2023-09-16T12:23:12.899Z,4.18705035971223,-1.9784172661870503,9.095923261390887,49.3125
417.5025125628145,2023-09-16T12:23:12.904Z,5.522781774580336,-2.2302158273381294,9.7242206235012,49.3125
422.53266331658335,2023-09-16T12:23:12.910Z,4.3117505995203835,-1.290167865707434,8.501199040767386,49.3125
427.5628140703522,2023-09-16T12:23:12.915Z,6.115107913669065,-2.275779376498801,9,49.3125
432.59296482412105,2023-09-16T12:23:12.920Z,8.081534772182254,-3.678657074340528,8.587529976019185,49.3125
437.6231155778899,2023-09-16T12:23:12.925Z,6.570743405275779,-2.5563549160671464,6.143884892086331,49.3125
442.65326633165876,2023-09-16T12:23:12.931Z,8.75779376498801,-1.8872901678657075,4.383693045563549,49.3125
447.6834170854276,2023-09-16T12:23:12.936Z,10.870503597122303,-2.3093525179856114,6.925659472422062,49.3125
452.71356783919646,2023-09-16T12:23:12.941Z,11.071942446043165,-1.669064748201439,8.338129496402878,49.3125
457.7437185929653,2023-09-16T12:23:12.946Z,11.820143884892087,-0.2541966426858513,8.434052757793765,49.3125
462.77386934673416,2023-09-16T12:23:12.952Z,13.805755395683454,-0.7410071942446043,7.94484412470024,49.3125
467.804020100503,2023-09-16T12:23:12.957Z,14.520383693045563,-1.486810551558753,4.223021582733813,49.3125
472.83417085427186,2023-09-16T12:23:12.962Z,15.069544364508394,-1.4556354916067147,1.4028776978417266,49.3125
477.8643216080407,2023-09-16T12:23:12.967Z,13.326139088729017,-0.045563549160671464,1.6235011990407673,49.3125
482.89447236180956,2023-09-16T12:23:12.973Z,11.599520383693045,0.7026378896882494,3.079136690647482,49.3125
487.9246231155784,2023-09-16T12:23:12.978Z,10.556354916067146,0.9328537170263789,4.275779376498801,49.3125
492.95477386934726,2023-09-16T12:23:12.983Z,9.292565947242206,0.48201438848920863,5.2685851318944845,49.3125
497.9849246231161,2023-09-16T12:23:12.988Z,7.539568345323741,-0.35251798561151076,5.803357314148681,49.3125
503.01507537688497,2023-09-16T12:23:12.994Z,5.520383693045564,-1.1007194244604317,5.057553956834532,49.3125
508.0452261306538,2023-09-16T12:23:12.999Z,4.0359712230215825,-2.0863309352517985,4.932853717026379,49.3125
513.0753768844227,2023-09-16T12:23:13.004Z,3.0095923261390887,-2.386091127098321,4.7170263788968825,49.3125
518.1055276381915,2023-09-16T12:23:13.009Z,2.8920863309352516,-2.0575539568345325,3.6019184652278176,49.3125
523.1356783919603,2023-09-16T12:23:13.015Z,2.8441247002398082,-1.9376498800959232,2.824940047961631,49.3125
528.165829145729,2023-09-16T12:23:13.020Z,1.8633093525179856,-2,4.652278177458034,49.3125
533.1959798994978,2023-09-16T12:23:13.025Z,2.011990407673861,-1.6019184652278178,7.227817745803358,49.3125
538.2261306532666,2023-09-16T12:23:13.030Z,2.800959232613909,-1.1031175059952039,9.304556354916068,49.3125
543.2562814070354,2023-09-16T12:23:13.036Z,3.4532374100719423,-1.1366906474820144,10.517985611510792,49.3125
548.2864321608042,2023-09-16T12:23:13.041Z,3.935251798561151,-0.45323741007194246,9.81294964028777,49.3125
553.316582914573,2023-09-16T12:23:13.046Z,3.8465227817745804,0.486810551558753,7.376498800959233,49.3125
558.3467336683418,2023-09-16T12:23:13.051Z,5.376498800959233,0.9568345323741008,5.134292565947242,49.3125
563.3768844221106,2023-09-16T12:23:13.057Z,6.872901678657074,1.1942446043165467,5.402877697841727,49.3125
568.4070351758794,2023-09-16T12:23:13.062Z,8.34052757793765,0.6402877697841727,6.589928057553957,49.3125
573.4371859296482,2023-09-16T12:23:13.067Z,9.100719424460431,0.1486810551558753,7.60431654676259,49.3125
578.467336683417,2023-09-16T12:23:13.072Z,11.364508393285371,-1.0671462829736211,8.681055155875299,49.3125
583.4974874371858,2023-09-16T12:23:13.078Z,12.642685851318944,-1.6906474820143884,8.892086330935252,49.3125
588.5276381909546,2023-09-16T12:23:13.083Z,12.081534772182254,-0.6378896882494005,8.191846522781775,49.3125
593.5577889447234,2023-09-16T12:23:13.088Z,11.772182254196643,0.513189448441247,8.235011990407674,49.3125
598.5879396984922,2023-09-16T12:23:13.093Z,11.62589928057554,0.7721822541966427,8.50599520383693,49.3125
603.618090452261,2023-09-16T12:23:13.099Z,12.338129496402878,0.8752997601918465,5.299760191846523,49.3125
608.6482412060298,2023-09-16T12:23:13.104Z,12.175059952038369,0.22062350119904076,4.124700239808154,49.3125
613.6783919597985,2023-09-16T12:23:13.109Z,10.863309352517986,-0.8105515587529976,4.18705035971223,49.3125
618.7085427135673,2023-09-16T12:23:13.114Z,8.796163069544365,-0.60431654676259,4.539568345323741,49.3125
623.7386934673361,2023-09-16T12:23:13.120Z,8.079136690647482,-0.1606714628297362,6.299760191846523,49.3125
628.7688442211049,2023-09-16T12:23:13.125Z,8.02158273381295,0.24940047961630696,8.32853717026379,49.3125
633.7989949748737,2023-09-16T12:23:13.130Z,7.810551558752998,0.3213429256594724,9.124700239808153,49.3125
638.8291457286425,2023-09-16T12:23:13.135Z,6.369304556354916,0.1223021582733813,9.752997601918466,49.3125
643.8592964824113,2023-09-16T12:23:13.141Z,5.359712230215828,-0.5275779376498801,9.167865707434053,49.3125
648.8894472361801,2023-09-16T12:23:13.146Z,5.220623501199041,-0.8249400479616307,8.906474820143885,49.3125
653.9195979899489,2023-09-16T12:23:13.151Z,5.232613908872902,-1.0719424460431655,7.71462829736211,49.3125
658.9497487437177,2023-09-16T12:23:13.156Z,6.752997601918465,-0.2589928057553957,5.0503597122302155,49.3125
663.9798994974865,2023-09-16T12:23:13.162Z,7.7170263788968825,0.2829736211031175,5.865707434052758,49.3125
669.0100502512553,2023-09-16T12:23:13.167Z,8.599520383693045,0.8201438848920863,8.822541966426858,49.3125
674.0402010050241,2023-09-16T12:23:13.172Z,10.134292565947241,0.60431654676259,10.84652278177458,49.3125
679.0703517587929,2023-09-16T12:23:13.177Z,11.577937649880097,-0.4940047961630695,13.352517985611511,49.3125
684.1005025125617,2023-09-16T12:23:13.183Z,12.685851318944843,-1.330935251798561,12.685851318944843,49.3125
689.1306532663305,2023-09-16T12:23:13.188Z,13.664268585131895,-1.774580335731415,8.299760191846524,49.3125
694.1608040200992,2023-09-16T12:23:13.193Z,12.508393285371703,-0.8321342925659473,4.779376498800959,49.3125
699.190954773868,2023-09-16T12:23:13.198Z,12.776978417266188,0.15587529976019185,2.5083932853717026,49.3125
704.2211055276368,2023-09-16T12:23:13.204Z,13.232613908872901,0.9952038369304557,1.184652278177458,49.3125
709.2512562814056,2023-09-16T12:23:13.209Z,11.961630695443645,2.1342925659472423,1.7961630695443644,49.3125
714.2814070351744,2023-09-16T12:23:13.214Z,12.390887290167866,1.8081534772182255,2.6091127098321345,49.3125
719.3115577889432,2023-09-16T12:23:13.219Z,11.093525179856115,1.2613908872901678,3.4892086330935252,49.3125
724.341708542712,2023-09-16T12:23:13.225Z,9.095923261390887,0.22062350119904076,4.707434052757794,49.3125
729.3718592964808,2023-09-16T12:23:13.230Z,7.661870503597123,-0.7937649880095923,5.808153477218226,49.3125
734.4020100502496,2023-09-16T12:23:13.235Z,7.2685851318944845,-1.2206235011990407,4.127098321342926,49.3125
739.4321608040184,2023-09-16T12:23:13.240Z,5.652278177458034,-0.5635491606714629,3.6235011990407675,49.3125
744.4623115577872,2023-09-16T12:23:13.246Z,4.520383693045564,-0.18225419664268586,3.2158273381294964,49.3125
749.492462311556,2023-09-16T12:23:13.251Z,3.091127098321343,0.47961630695443647,3.9928057553956835,49.3125
754.5226130653248,2023-09-16T12:23:13.256Z,2.405275779376499,0.6858513189448441,4.220623501199041,49.3125
759.5527638190936,2023-09-16T12:23:13.261Z,1.5587529976019185,0.23501199040767387,6.683453237410072,49.3125
764.5829145728624,2023-09-16T12:23:13.267Z,1.4556354916067147,-0.45083932853717024,8.321342925659472,49.3125
769.6130653266312,2023-09-16T12:23:13.272Z,1.7553956834532374,-0.5059952038369304,9.112709832134293,49.3125
774.6432160804,2023-09-16T12:23:13.277Z,1.6330935251798562,-1.4892086330935252,8.290167865707435,49.3125
779.6733668341687,2023-09-16T12:23:13.282Z,0.8201438848920863,-1.2685851318944845,5.872901678657074,49.3125
784.7035175879375,2023-09-16T12:23:13.288Z,1.0671462829736211,-0.5899280575539568,4.218225419664269,49.3125
789.7336683417063,2023-09-16T12:23:13.293Z,2.20863309352518,-0.0671462829736211,3.5107913669064748,49.3125
794.7638190954751,2023-09-16T12:23:13.298Z,4.3117505995203835,0.6906474820143885,3.7434052757793763,49.3125
799.7939698492439,2023-09-16T12:23:13.303Z,5.314148681055156,1.0983213429256595,5.009592326139089,49.3125
804.8241206030127,2023-09-16T12:23:13.309Z,5.247002398081535,1.0431654676258992,6.997601918465228,49.3125
809.8542713567815,2023-09-16T12:23:13.314Z,7.748201438848921,-0.2997601918465228,7.848920863309353,49.3125
814.8844221105503,2023-09-16T12:23:13.319Z,8.136690647482014,-0.9280575539568345,8.057553956834532,49.3125
819.9145728643191,2023-09-16T12:23:13.324Z,9.515587529976019,-0.9376498800959233,5.810551558752998,49.3125
824.9447236180879,2023-09-16T12:23:13.330Z,9.81294964028777,0.004796163069544364,3.65947242206235,49.3125
829.9748743718567,2023-09-16T12:23:13.335Z,9.582733812949641,0.3764988009592326,3.906474820143885,49.3125
835.0050251256255,2023-09-16T12:23:13.340Z,10.577937649880097,0.6762589928057554,5.678657074340528,49.3125
840.0351758793943,2023-09-16T12:23:13.345Z,9.805755395683454,0.7290167865707434,6.700239808153477,49.3125
845.0653266331631,2023-09-16T12:23:13.351Z,10.071942446043165,-0.7529976019184652,6.580335731414868,49.3125
850.0954773869319,2023-09-16T12:23:13.356Z,11.266187050359711,-1.5227817745803358,6.767386091127098,49.3125
855.1256281407007,2023-09-16T12:23:13.361Z,8.925659472422062,-0.41007194244604317,5.400479616306955,49.3125
860.1557788944694,2023-09-16T12:23:13.366Z,6.486810551558753,0.7290167865707434,3.160671462829736,49.3125
865.1859296482382,2023-09-16T12:23:13.372Z,6.532374100719425,0.6618705035971223,3.616306954436451,49.3125
870.216080402007,2023-09-16T12:23:13.377Z,6.683453237410072,0.14388489208633093,4.170263788968825,49.3125
875.2462311557758,2023-09-16T12:23:13.382Z,6.678657074340528,1.1175059952038369,3.5731414868105515,49.3125
880.2763819095446,2023-09-16T12:23:13.387Z,7.676258992805756,0.5227817745803357,6.757793764988009,49.3125
885.3065326633134,2023-09-16T12:23:13.393Z,8.760191846522781,-0.8225419664268585,10.151079136690647,49.3125
890.3366834170822,2023-09-16T12:23:13.398Z,8.42925659472422,0.302158273381295,11.129496402877697,49.3125
895.366834170851,2023-09-16T12:23:13.403Z,9.599520383693045,0.4676258992805755,10.700239808153476,49.3125
900.3969849246198,2023-09-16T12:23:13.408Z,9.366906474820144,0.37889688249400477,11.369304556354916,49.3125
905.4271356783886,2023-09-16T12:23:13.414Z,9.32853717026379,0.6834532374100719,9.587529976019185,49.3125
910.4572864321574,2023-09-16T12:23:13.419Z,9.052757793764988,1.3741007194244603,6.6450839328537175,49.3125
915.4874371859262,2023-09-16T12:23:13.424Z,9.84652278177458,0.829736211031175,5.870503597122302,49.3125
920.517587939695,2023-09-16T12:23:13.429Z,10.227817745803357,0.1486810551558753,6.829736211031175,49.3125
925.5477386934638,2023-09-16T12:23:13.435Z,11.088729016786571,0.354916067146283,5.738609112709832,49.3125
930.5778894472326,2023-09-16T12:23:13.440Z,12.633093525179856,0.2997601918465228,6.798561151079137,49.3125
935.6080402010014,2023-09-16T12:23:13.445Z,13.019184652278177,-0.2685851318944844,6.2685851318944845,49.3125
940.6381909547702,2023-09-16T12:23:13.450Z,10.827338129496402,0.4316546762589928,5.906474820143885,49.3125
945.668341708539,2023-09-16T12:23:13.456Z,12.29496402877698,-0.019184652278177457,5.011990407673861,49.3125
950.6984924623077,2023-09-16T12:23:13.461Z,11.02158273381295,0.6618705035971223,3.6235011990407675,49.3125
955.7286432160765,2023-09-16T12:23:13.466Z,10.863309352517986,-0.18465227817745802,2.8465227817745804,49.3125
960.7587939698453,2023-09-16T12:23:13.471Z,11.079136690647482,-0.645083932853717,3.3621103117505995,49.3125
965.7889447236141,2023-09-16T12:23:13.477Z,8.630695443645084,-0.1486810551558753,1.5995203836930456,49.3125
970.8190954773829,2023-09-16T12:23:13.482Z,7.503597122302159,0.11270983213429256,1.630695443645084,49.3125
975.8492462311517,2023-09-16T12:23:13.487Z,7.357314148681056,0.5251798561151079,2.7434052757793763,49.3125
980.8793969849205,2023-09-16T12:23:13.492Z,7.100719424460432,0.6834532374100719,3.676258992805755,49.3125
985.9095477386893,2023-09-16T12:23:13.498Z,6.146282973621103,1.170263788968825,3.366906474820144,49.3125
990.9396984924581,2023-09-16T12:23:13.503Z,4.316546762589928,0.7961630695443646,4.882494004796163,49.3125
995.9698492462269,2023-09-16T12:23:13.508Z,3.537170263788969,-0.2517985611510791,6.657074340527578,49.3125
1001,2023-09-16T12:23:13.514Z,3.326139088729017,-0.1630695443645084,7.7913669064748206,49.328125
1006.0301507537688,2023-09-16T12:23:13.518Z,3.1486810551558753,-0.05515587529976019,6.359712230215828,49.328125
1011.0603015075376,2023-09-16T12:23:13.523Z,1.9400479616306954,0.1486810551558753,4.757793764988009,49.328125
1016.0904522613064,2023-09-16T12:23:13.528Z,1.7577937649880095,0.47002398081534774,5.443645083932854,49.328125
1021.1206030150752,2023-09-16T12:23:13.533Z,0.9760191846522782,1.2038369304556356,4.088729016786571,49.328125
1026.150753768844,2023-09-16T12:23:13.538Z,0.4244604316546763,1.7386091127098322,4.299760191846523,49.328125
1031.1809045226128,2023-09-16T12:23:13.543Z,2.41726618705036,0.9808153477218226,7.359712230215828,49.328125
1036.2110552763816,2023-09-16T12:23:13.548Z,4.091127098321343,0.42685851318944845,8.446043165467627,49.328125
1041.2412060301504,2023-09-16T12:23:13.553Z,4.618705035971223,-0.3333333333333333,9.352517985611511,49.328125
1046.2713567839191,2023-09-16T12:23:13.558Z,5.592326139088729,-1.1414868105515588,8.94484412470024,49.328125
1051.301507537688,2023-09-16T12:23:13.563Z,6.467625899280575,-1.3021582733812949,6.369304556354916,49.328125
1056.3316582914567,2023-09-16T12:23:13.568Z,7.405275779376499,-0.290167865707434,2.7505995203836933,49.328125
1061.3618090452255,2023-09-16T12:23:13.573Z,9.182254196642686,0.5227817745803357,1.6474820143884892,49.328125
1066.3919597989943,2023-09-16T12:23:13.578Z,10.628297362110311,1.0479616306954436,2.470023980815348,49.328125
1071.4221105527631,2023-09-16T12:23:13.583Z,10.050359712230216,1.7577937649880095,4.179856115107913,49.328125
1076.452261306532,2023-09-16T12:23:13.588Z,11.434052757793765,1.5515587529976018,6.580335731414868,49.328125
1081.4824120603007,2023-09-16T12:23:13.593Z,13.184652278177458,0.9448441247002398,8.7242206235012,49.328125
1086.5125628140695,2023-09-16T12:23:13.598Z,14.551558752997602,0.38369304556354916,8.525179856115107,49.328125
1091.5427135678383,2023-09-16T12:23:13.603Z,13.215827338129497,0.2949640287769784,6.069544364508393,49.328125
1096.572864321607,2023-09-16T12:23:13.608Z,11.079136690647482,0.019184652278177457,4.103117505995204,49.328125
1101.6030150753759,2023-09-16T12:23:13.613Z,9.081534772182254,0.882494004796163,1.7266187050359711,49.328125
1106.6331658291447,2023-09-16T12:23:13.618Z,8.465227817745804,1.5347721822541966,0.7553956834532374,49.328125
1111.6633165829135,2023-09-16T12:23:13.623Z,8.829736211031175,0.49640287769784175,2.7314148681055155,49.328125
1116.6934673366823,2023-09-16T12:23:13.628Z,7.724220623501199,1.040767386091127,3.47242206235012,49.328125
1121.723618090451,2023-09-16T12:23:13.633Z,6.654676258992806,1.1127098321342925,4.971223021582734,49.328125
1126.7537688442198,2023-09-16T12:23:13.638Z,6.438848920863309,-0.02877697841726619,7.261390887290168,49.328125
1131.7839195979886,2023-09-16T12:23:13.643Z,6.170263788968825,-0.16786570743405277,7.625899280575539,49.328125
1136.8140703517574,2023-09-16T12:23:13.648Z,6.0359712230215825,0.2805755395683453,6.402877697841727,49.328125
1141.8442211055262,2023-09-16T12:23:13.653Z,6.16546762589928,0.1510791366906475,5.9352517985611515,49.328125
1146.874371859295,2023-09-16T12:23:13.658Z,5.580335731414868,0.2733812949640288,5.256594724220624,49.328125
1151.9045226130638,2023-09-16T12:23:13.663Z,3.434052757793765,1.4820143884892085,5.920863309352518,49.328125
1156.9346733668326,2023-09-16T12:23:13.668Z,4.7745803357314145,0.6858513189448441,8.280575539568344,49.328125
1161.9648241206014,2023-09-16T12:23:13.673Z,5.235011990407674,0.026378896882494004,9.6378896882494,49.328125
1166.9949748743702,2023-09-16T12:23:13.678Z,4.800959232613909,0.002398081534772182,9.764988009592326,49.328125
1172.025125628139,2023-09-16T12:23:13.683Z,6.170263788968825,-0.08393285371702638,8.400479616306955,49.328125
1177.0552763819078,2023-09-16T12:23:13.688Z,6.179856115107913,-0.13908872901678657,7.618705035971223,49.328125
1182.0854271356766,2023-09-16T12:23:13.693Z,7.585131894484412,-0.6139088729016786,7.494004796163069,49.328125
1187.1155778894454,2023-09-16T12:23:13.698Z,7.932853717026379,0.11270983213429256,6.199040767386091,49.328125
1192.1457286432142,2023-09-16T12:23:13.703Z,9.467625899280575,-0.04316546762589928,4.599520383693045,49.328125
1197.175879396983,2023-09-16T12:23:13.708Z,10.654676258992806,-0.05515587529976019,5.841726618705036,49.328125
1202.2060301507518,2023-09-16T12:23:13.712Z,11.515587529976019,-0.004796163069544364,4.757793764988009,49.328125
1207.2361809045206,2023-09-16T12:23:13.717Z,10.913669064748202,0.15587529976019185,4.748201438848921,49.328125
1212.2663316582893,2023-09-16T12:23:13.722Z,12.172661870503598,-0.12709832134292565,5.9784172661870505,49.328125
1217.2964824120581,2023-09-16T12:23:13.727Z,12.587529976019185,0.047961630695443645,6.798561151079137,49.328125
1222.326633165827,2023-09-16T12:23:13.732Z,12.383693045563549,1.2709832134292567,5.712230215827338,49.328125
1227.3567839195957,2023-09-16T12:23:13.737Z,11.92326139088729,1.0743405275779376,3.8321342925659474,49.328125
1232.3869346733645,2023-09-16T12:23:13.742Z,8.184652278177458,0.7721822541966427,3.839328537170264,49.328125
1237.4170854271333,2023-09-16T12:23:13.747Z,7.5731414868105515,0.9304556354916067,4.002398081534772,49.328125
1242.447236180902,2023-09-16T12:23:13.752Z,8.251798561151078,0.8920863309352518,5.911270983213429,49.328125
1247.477386934671,2023-09-16T12:23:13.757Z,7.100719424460432,1.0215827338129497,7.3189448441247,49.328125
