t_s,gx,gy,gz
0.6275219999999999,-0.11608093716719915,-0.03194888178913738,0.23855165069222578
0.632527,-0.13525026624068157,-0.08093716719914804,0.2523961661341853
0.637532,-0.13631522896698617,-0.11288604898828541,0.2641107561235357
0.6425369999999999,-0.12566560170394037,-0.12140575079872204,0.2630457933972311
0.647542,-0.1299254526091587,-0.12460063897763578,0.24281150159744408
0.652547,-0.1448349307774228,-0.13312034078807242,0.20340788072417465
0.6575519999999999,-0.16080937167199147,-0.13844515441959532,0.1554845580404686
0.662557,-0.17784877529286475,-0.12460063897763578,0.1033013844515442
0.667562,-0.1906283280085197,-0.09691160809371673,0.04153354632587859
0.6725669999999999,-0.19275825346112885,-0.07135250266240682,-0.026624068157614485
0.677572,-0.17784877529286475,-0.03727369542066028,-0.09584664536741214
0.682577,-0.1554845580404686,0.008519701810436636,-0.16719914802981894
0.6875819999999999,-0.12460063897763578,0.058572949946751864,-0.23961661341853036
0.692587,-0.09052183173588925,0.10969116080937168,-0.29605963791267303
0.697592,-0.046858359957401494,0.15228966986155484,-0.3354632587859425
0.7025969999999999,-0.003194888178913738,0.1757188498402556,-0.35356762513312034
0.707602,0.03407880724174654,0.17891373801916932,-0.34930777422790205
0.712607,0.06070287539936102,0.1597444089456869,-0.32694355697550587
0.7176119999999999,0.07348242811501597,0.12566560170394037,-0.2832800851970181
0.722617,0.0724174653887114,0.07667731629392971,-0.23429179978700745
0.727622,0.059637912673056445,0.021299254526091587,-0.1906283280085197
0.7326269999999999,0.04046858359957402,-0.02023429179978701,-0.1597444089456869
0.737632,0.02023429179978701,-0.046858359957401494,-0.14589989350372737
0.742637,-0.002129925452609159,-0.0617678381256656,-0.15122470713525027
0.7476419999999999,-0.021299254526091587,-0.07880724174653887,-0.17252396166134185
0.752647,-0.038338658146964855,-0.08732694355697551,-0.20447284345047922
0.757652,-0.06283280085197018,-0.07454739084132056,-0.23109691160809373
0.7626569999999999,-0.10117145899893504,-0.05750798722044728,-0.2566560170394036
0.767662,-0.16613418530351437,-0.042598509052183174,-0.27582534611288606
0.772667,-0.2534611288604899,-0.02875399361022364,-0.28008519701810436
0.7776719999999999,-0.3503727369542066,-0.01597444089456869,-0.26517571884984026
0.782677,-0.4440894568690096,-0.002129925452609159,-0.2374866879659212
0.787682,-0.5250266240681576,0.014909478168264111,-0.1959531416400426
0.7926869999999999,-0.5857294994675186,0.029818956336528223,-0.1448349307774228
0.797692,-0.6261980830670927,0.042598509052183174,-0.10010649627263046
0.8026969999999999,-0.6411075612353567,0.04898828541001065,-0.06496272630457935
0.8077019999999999,-0.6357827476038339,0.046858359957401494,-0.042598509052183174
0.812707,-0.610223642172524,0.04792332268370607,-0.03514376996805112
0.817712,-0.5665601703940362,0.03727369542066028,-0.04046858359957402
0.8227169999999999,-0.5143769968051118,0.01703940362087327,-0.039403620873269436
0.827722,-0.45686900958466453,-0.009584664536741214,-0.03727369542066028
0.8327269999999999,-0.38977635782747605,-0.043663471778487756,-0.042598509052183174
0.8377319999999999,-0.32055378061767836,-0.06922257720979766,-0.05005324813631523
0.842737,-0.24920127795527156,-0.08839190628328009,-0.051118210862619806
0.847742,-0.18317358892438765,-0.11075612353567625,-0.05005324813631523
0.8527469999999999,-0.1395101171458999,-0.13525026624068157,-0.051118210862619806
0.857752,-0.11714589989350373,-0.154419595314164,-0.05218317358892439
0.8627569999999999,-0.12034078807241747,-0.16187433439829607,-0.05218317358892439
0.8677619999999999,-0.14270500532481364,-0.1597444089456869,-0.05324813631522897
0.872767,-0.1757188498402556,-0.15122470713525027,-0.058572949946751864
0.877772,-0.21192758253461128,-0.1299254526091587,-0.07348242811501597
0.8827769999999999,-0.2534611288604899,-0.09371671991480299,-0.09158679446219382
0.887782,-0.3003194888178914,-0.04579339723109691,-0.10969116080937168
0.8927869999999999,-0.3450479233226837,0.0010649627263045794,-0.12140575079872204
0.8977919999999999,-0.37912673056443025,0.046858359957401494,-0.13099041533546327
0.902797,-0.3929712460063898,0.0926517571884984,-0.13631522896698617
0.907802,-0.3844515441959531,0.13525026624068157,-0.13205537806176784
0.9128069999999999,-0.3588924387646432,0.17358892438764642,-0.10969116080937168
0.917812,-0.31629392971246006,0.19914802981895632,-0.08200212992545261
0.9228169999999999,-0.2577209797657082,0.2066027689030884,-0.06496272630457935
0.9278219999999999,-0.2012779552715655,0.2161874334398296,-0.04472843450479233
0.932827,-0.154419595314164,0.22790202342917998,-0.008519701810436636
0.937832,-0.12247071352502663,0.22044728434504793,0.05750798722044728
0.9428369999999999,-0.10543130990415335,0.18636847710330137,0.14802981895633652
0.947842,-0.07987220447284345,0.1235356762513312,0.2577209797657082
0.9528469999999999,-0.042598509052183174,0.04046858359957402,0.3652822151224707
0.9578519999999999,-0.005324813631522897,-0.05005324813631523,0.46325878594249204
0.962857,0.02023429179978701,-0.13631522896698617,0.5452609158679447
0.967862,0.042598509052183174,-0.21192758253461128,0.6134185303514377
0.9728669999999999,0.06815761448349308,-0.2779552715654952,0.6741214057507987
0.9778719999999999,0.09691160809371673,-0.3407880724174654,0.7401490947816827
0.9828769999999999,0.12034078807241747,-0.43024494142705005,0.7891373801916933
0.9878819999999999,0.12034078807241747,-0.5388711395101171,0.7955271565495208
0.992887,0.11395101171458999,-0.6112886048988285,0.739084132055378
0.997892,0.12140575079872204,-0.6230031948881789,0.6048988285410011
1.002897,0.13205537806176784,-0.5761448349307774,0.4472843450479233
1.0079019999999999,0.11075612353567625,-0.4749733759318424,0.29179978700745474
1.012907,0.06602768903088392,-0.3663471778487753,0.12247071352502663
1.017912,0.025559105431309903,-0.2566560170394036,-0.04898828541001065
1.0229169999999999,-0.006389776357827476,-0.13631522896698617,-0.1959531416400426
1.027922,-0.039403620873269436,-0.006389776357827476,-0.30138445154419596
1.032927,-0.08306709265175719,0.10862619808306709,-0.369542066027689
1.0379319999999999,-0.13844515441959532,0.19701810436634717,-0.410010649627263
1.042937,-0.19488817891373802,0.268370607028754,-0.4334398296059638
1.047942,-0.22896698615548455,0.329073482428115,-0.44515441959531415
1.0529469999999999,-0.2417465388711395,0.36421725239616615,-0.46006389776357826
1.057952,-0.22364217252396165,0.3865814696485623,-0.4728434504792332
1.062957,-0.1810436634717785,0.3972310969116081,-0.46006389776357826
1.0679619999999999,-0.12140575079872204,0.37486687965921195,-0.40894568690095845
1.072967,-0.055378061767838126,0.329073482428115,-0.32374866879659214
1.077972,0.014909478168264111,0.2673056443024494,-0.21405750798722045
1.0829769999999999,0.09158679446219382,0.18210862619808307,-0.08732694355697551
1.087982,0.16080937167199147,0.08945686900958466,0.051118210862619806
1.092987,0.21405750798722045,0.006389776357827476,0.19275825346112885
1.0979919999999999,0.24813631522896698,-0.058572949946751864,0.33226837060702874
1.102997,0.26198083067092653,-0.10649627263045794,0.46219382321618746
1.108002,0.268370607028754,-0.14057507987220447,0.5623003194888179
1.1130069999999999,0.26198083067092653,-0.16613418530351437,0.6272630457933972
1.118012,0.24600638977635783,-0.18317358892438765,0.6592119275825347
1.123017,0.21725239616613418,-0.19701810436634717,0.6687965921192758
1.1280219999999999,0.18423855165069222,-0.2012779552715655,0.663471778487753
1.1330269999999998,0.15654952076677317,-0.20340788072417465,0.6400425985090522
1.138032,0.134185303514377,-0.2055378061767838,0.6027689030883919
1.1430369999999999,0.11395101171458999,-0.21831735889243875,0.5473908413205538
1.1480419999999998,0.0926517571884984,-0.23003194888178913,0.4802981895633653
1.153047,0.06070287539936102,-0.23535676251331203,0.3972310969116081
1.1580519999999999,0.009584664536741214,-0.23961661341853036,0.30244941427050054
1.1630569999999998,-0.05005324813631523,-0.23535676251331203,0.19169329073482427
1.168062,-0.11501597444089456,-0.20979765708200213,0.0724174653887114
1.1730669999999999,-0.1799787007454739,-0.15335463258785942,-0.04792332268370607
1.1780719999999998,-0.23003194888178913,-0.0670926517571885,-0.16187433439829607
1.183077,-0.24494142705005326,0.03514376996805112,-0.25133120340788073
1.1880819999999999,-0.2268370607028754,0.13844515441959532,-0.3194888178913738
1.1930869999999998,-0.1959531416400426,0.2268370607028754,-0.3844515441959531
1.198092,-0.16932907348242812,0.28008519701810436,-0.41533546325878595
1.2030969999999999,-0.14696485623003194,0.30670926517571884,-0.4164004259850905
1.2081019999999998,-0.1182108626198083,0.3333333333333333,-0.4132055378061768
1.213107,-0.08093716719914804,0.35356762513312034,-0.39829605963791265
1.2181119999999999,-0.038338658146964855,0.3556975505857295,-0.36741214057507987
1.2231169999999998,-0.0010649627263045794,0.3333333333333333,-0.30244941427050054
1.228122,0.025559105431309903,0.2736954206602769,-0.21192758253461128
1.2331269999999999,0.05005324813631523,0.18210862619808307,-0.1235356762513312
1.2381319999999998,0.0724174653887114,0.08413205537806177,-0.046858359957401494
1.243137,0.08519701810436635,0.003194888178913738,0.010649627263045794
1.2481419999999999,0.08519701810436635,-0.05644302449414271,0.04046858359957402
1.2531469999999998,0.06815761448349308,-0.09584664536741214,0.05005324813631523
1.258152,0.038338658146964855,-0.11714589989350373,0.046858359957401494
1.2631569999999999,0.007454739084132056,-0.1288604898828541,0.03407880724174654
1.2681619999999998,-0.027689030883919063,-0.14164004259850904,0.022364217252396165
1.273167,-0.06602768903088392,-0.15335463258785942,0.007454739084132056
1.2781719999999999,-0.10649627263045794,-0.16187433439829607,-0.009584664536741214
1.2831769999999998,-0.1501597444089457,-0.16293929712460065,-0.038338658146964855
1.288182,-0.1959531416400426,-0.14696485623003194,-0.06602768903088392
1.2931869999999999,-0.23535676251331203,-0.12140575079872204,-0.06602768903088392
1.2981919999999998,-0.26091586794462196,-0.10649627263045794,-0.04046858359957402
1.303197,-0.2577209797657082,-0.11395101171458999,0.003194888178913738
1.3082019999999999,-0.21938232161874335,-0.13631522896698617,0.043663471778487756
1.3132069999999998,-0.1501597444089457,-0.1597444089456869,0.06496272630457935
1.318212,-0.05644302449414271,-0.17465388711395102,0.05750798722044728
1.3232169999999999,0.043663471778487756,-0.17358892438764642,0.024494142705005325
1.3282219999999998,0.14696485623003194,-0.16080937167199147,-0.019169329073482427
1.333227,0.25026624068157616,-0.14802981895633652,-0.06922257720979766
1.3382319999999999,0.3407880724174654,-0.13525026624068157,-0.12566560170394037
1.3432369999999998,0.4142705005324814,-0.11182108626198083,-0.1906283280085197
1.348242,0.4749733759318424,-0.07348242811501597,-0.2534611288604899
1.3532469999999999,0.5154419595314164,-0.03514376996805112,-0.3077742279020234
1.3582519999999998,0.5388711395101171,0.006389776357827476,-0.3556975505857295
1.363257,0.5420660276890309,0.04472843450479233,-0.3887113951011715
1.3682619999999999,0.5228966986155484,0.07667731629392971,-0.402555910543131
1.3732669999999998,0.48668796592119273,0.09478168264110756,-0.40468583599574015
1.378272,0.4334398296059638,0.1033013844515442,-0.3993610223642173
1.3832769999999999,0.36315228966986157,0.12247071352502663,-0.3844515441959531
1.3882819999999998,0.28008519701810436,0.1448349307774228,-0.3663471778487753
1.393287,0.18636847710330137,0.17465388711395102,-0.35356762513312034
1.3982919999999999,0.0926517571884984,0.21831735889243875,-0.34291799787007454
1.4032969999999998,0.010649627263045794,0.2641107561235357,-0.3258785942492013
1.408302,-0.05218317358892439,0.30670926517571884,-0.3035143769968051
1.4133069999999999,-0.08732694355697551,0.34185303514376997,-0.2673056443024494
1.4183119999999998,-0.0926517571884984,0.36741214057507987,-0.21938232161874335
1.423317,-0.06602768903088392,0.3865814696485623,-0.16400425985090522
1.4283219999999999,-0.012779552715654952,0.402555910543131,-0.10223642172523961
1.4333269999999998,0.05218317358892439,0.41214057507987223,-0.038338658146964855
1.438332,0.12779552715654952,0.4132055378061768,0.0308839190628328
1.4433369999999999,0.21192758253461128,0.4036208732694356,0.09584664536741214
1.4483419999999998,0.2992545260915868,0.38232161874334397,0.13205537806176784
1.453347,0.3706070287539936,0.3599574014909478,0.13525026624068157
1.4583519999999999,0.422790202342918,0.34611288604898827,0.10543130990415335
1.4633569999999998,0.4536741214057508,0.3503727369542066,0.054313099041533544
1.468362,0.46006389776357826,0.3652822151224707,-0.004259850905218318
1.4733669999999999,0.443024494142705,0.38232161874334397,-0.05324813631522897
1.4783719999999998,0.4014909478168264,0.3887113951011715,-0.0926517571884984
1.483377,0.32800851970181044,0.3887113951011715,-0.11501597444089456
1.4883819999999999,0.23429179978700745,0.3865814696485623,-0.11927582534611289
1.4933869999999998,0.12779552715654952,0.3865814696485623,-0.10649627263045794
1.498392,0.02023429179978701,0.3844515441959531,-0.07880724174653887
1.5033969999999999,-0.07880724174653887,0.3759318423855165,-0.04046858359957402
1.5084019999999998,-0.16080937167199147,0.35676251331203407,0.008519701810436636
1.513407,-0.21831735889243875,0.32055378061767836,0.06070287539936102
1.5184119999999999,-0.24813631522896698,0.2715654952076677,0.11395101171458999
1.5234169999999998,-0.26198083067092653,0.20873269435569755,0.16826411075612355
1.528422,-0.2630457933972311,0.14589989350372737,0.20979765708200213
1.5334269999999999,-0.23429179978700745,0.09904153354632587,0.22257720979765708
1.5384319999999998,-0.18423855165069222,0.07667731629392971,0.20447284345047922
1.543437,-0.12566560170394037,0.06389776357827476,0.154419595314164
1.5484419999999999,-0.07028753993610223,0.055378061767838126,0.07454739084132056
1.5534469999999998,-0.012779552715654952,0.06922257720979766,-0.012779552715654952
1.558452,0.04046858359957402,0.09904153354632587,-0.10543130990415335
1.5634569999999999,0.07667731629392971,0.14696485623003194,-0.1959531416400426
1.5684619999999998,0.0979765708200213,0.19914802981895632,-0.2598509052183174
1.573467,0.09584664536741214,0.25026624068157616,-0.28753993610223644
1.5784719999999999,0.08200212992545261,0.29179978700745474,-0.2832800851970181
1.5834769999999998,0.05324813631522897,0.32055378061767836,-0.2566560170394036
1.588482,0.0010649627263045794,0.33759318423855167,-0.2215122470713525
1.5934869999999999,-0.0670926517571885,0.3439829605963791,-0.18743343982960597
1.5984919999999998,-0.14270500532481364,0.3450479233226837,-0.15122470713525027
1.603497,-0.21831735889243875,0.33865814696485624,-0.10862619808306709
1.6085019999999999,-0.2822151224707135,0.31735889243876464,-0.058572949946751864
1.6135069999999998,-0.32374866879659214,0.2779552715654952,-0.005324813631522897
1.618512,-0.3397231096911608,0.23003194888178913,0.04898828541001065
1.6235169999999999,-0.34611288604898827,0.1757188498402556,0.10969116080937168
1.6285219999999998,-0.3503727369542066,0.10756123535676251,0.1757188498402556
1.633527,-0.3599574014909478,0.022364217252396165,0.24494142705005326
1.6385319999999999,-0.3706070287539936,-0.07454739084132056,0.3258785942492013
1.6435369999999998,-0.37912673056443025,-0.18317358892438765,0.4132055378061768
1.648542,-0.3738019169329074,-0.30244941427050054,0.5005324813631523
1.6535469999999999,-0.35676251331203407,-0.4217252396166134,0.5793397231096912
1.6585519999999998,-0.33865814696485624,-0.5303514376996805,0.6464323748668797
1.663557,-0.32055378061767836,-0.6230031948881789,0.7060702875399361
1.6685619999999999,-0.3035143769968051,-0.6932907348242812,0.7486687965921193
1.6735669999999998,-0.2854100106496273,-0.7454739084132055,0.7742279020234292
1.678572,-0.268370607028754,-0.7752928647497338,0.7816826411075612
1.6835769999999999,-0.2364217252396166,-0.7763578274760383,0.7571884984025559
1.6885819999999998,-0.17891373801916932,-0.7433439829605963,0.6964856230031949
1.693587,-0.11182108626198083,-0.6900958466453674,0.6027689030883919
1.6985919999999999,-0.04472843450479233,-0.6230031948881789,0.4792332268370607
1.7035969999999998,0.02023429179978701,-0.5548455804046858,0.34185303514376997
1.708602,0.08306709265175719,-0.48136315228966986,0.19488817891373802
1.7136069999999999,0.1448349307774228,-0.4036208732694356,0.039403620873269436
1.7186119999999998,0.19275825346112885,-0.3258785942492013,-0.11395101171458999
1.723617,0.22257720979765708,-0.24920127795527156,-0.25133120340788073
1.7286219999999999,0.24600638977635783,-0.1757188498402556,-0.362087326943557
1.7336269999999998,0.2641107561235357,-0.11288604898828541,-0.44515441959531415
1.738632,0.27582534611288606,-0.06815761448349308,-0.4994675186368477
1.7436369999999999,0.27050053248136313,-0.04046858359957402,-0.536741214057508
1.7486419999999998,0.2523961661341853,-0.021299254526091587,-0.5548455804046858
1.753647,0.22044728434504793,-0.009584664536741214,-0.564430244941427
1.7586519999999999,0.17465388711395102,-0.008519701810436636,-0.5665601703940362
1.7636569999999998,0.1182108626198083,-0.01597444089456869,-0.5665601703940362
1.768662,0.06496272630457935,-0.027689030883919063,-0.5505857294994675
1.7736669999999999,0.02023429179978701,-0.027689030883919063,-0.5186368477103301
1.7786719999999998,-0.004259850905218318,-0.022364217252396165,-0.47071352502662406
1.783677,-0.005324813631522897,-0.012779552715654952,-0.4142705005324814
1.7886819999999999,0.010649627263045794,-0.002129925452609159,-0.362087326943557
1.7936869999999998,0.03407880724174654,0.0010649627263045794,-0.30244941427050054
1.798692,0.07028753993610223,-0.002129925452609159,-0.2374866879659212
1.8036969999999997,0.1182108626198083,0.003194888178913738,-0.17465388711395102
1.8087019999999998,0.16187433439829607,0.012779552715654952,-0.1182108626198083
1.813707,0.19488817891373802,0.026624068157614485,-0.08306709265175719
1.8187119999999999,0.22364217252396165,0.055378061767838126,-0.06922257720979766
1.8237169999999998,0.25452609158679446,0.0979765708200213,-0.07561235356762513
1.828722,0.28008519701810436,0.14270500532481364,-0.10010649627263046
1.8337269999999997,0.2854100106496273,0.18636847710330137,-0.1288604898828541
1.8387319999999998,0.26517571884984026,0.21938232161874335,-0.14909478168264112
1.843737,0.22257720979765708,0.24068157614483493,-0.15867944621938232
1.8487419999999999,0.16826411075612355,0.25452609158679446,-0.15867944621938232
1.8537469999999998,0.0979765708200213,0.26091586794462196,-0.14376996805111822
1.858752,0.029818956336528223,0.25878594249201275,-0.11608093716719915
1.8637569999999997,-0.022364217252396165,0.24387646432374868,-0.07667731629392971
1.8687619999999998,-0.06389776357827476,0.21405750798722045,-0.03407880724174654
1.873767,-0.10117145899893504,0.17784877529286475,0.010649627263045794
1.8787719999999999,-0.13631522896698617,0.13099041533546327,0.046858359957401494
1.8837769999999998,-0.16826411075612355,0.08732694355697551,0.06815761448349308
1.888782,-0.19382321618743345,0.05218317358892439,0.07348242811501597
1.8937869999999997,-0.21405750798722045,0.024494142705005325,0.07348242811501597
1.8987919999999998,-0.23109691160809373,0.003194888178913738,0.07454739084132056
1.903797,-0.23429179978700745,-0.014909478168264111,0.07454739084132056
1.9088019999999999,-0.21725239616613418,-0.03407880724174654,0.07028753993610223
1.9138069999999998,-0.1799787007454739,-0.05750798722044728,0.06922257720979766
1.918812,-0.13844515441959532,-0.08519701810436635,0.0724174653887114
1.9238169999999997,-0.09691160809371673,-0.11395101171458999,0.08519701810436635
1.9288219999999998,-0.058572949946751864,-0.14164004259850904,0.10543130990415335
1.933827,-0.019169329073482427,-0.1703940362087327,0.12779552715654952
