datetime,speed_ms,speed_kmh,speed_3d_ms,speed_3d_kmh,altitude,source_file
2025-12-20 11:22:53.745,50.04,180.144,50.436,181.5696,16.785,output-kart25dec-1all.txt
2025-12-20 11:22:54.735,44.1288,158.86368,44.208,159.1488,16.543,output-kart25dec-1all.txt
2025-12-20 11:22:55.725,42.0696,151.45056,42.48,152.928,16.324,output-kart25dec-1all.txt
2025-12-20 11:22:56.770,47.2608,170.13888000000003,46.836,168.6096,15.929,output-kart25dec-1all.txt
2025-12-20 11:22:57.760,53.0748,191.06928000000002,52.596,189.3456,15.956,output-kart25dec-1all.txt
2025-12-20 11:22:58.750,57.1176,205.62336000000002,56.448,203.21280000000002,16.102,output-kart25dec-1all.txt
2025-12-20 11:22:59.740,61.272,220.5792,61.236,220.4496,16.366,output-kart25dec-1all.txt
2025-12-20 11:23:00.730,49.7556,179.12016,50.04,180.144,16.51,output-kart25dec-1all.txt
2025-12-20 11:23:01.775,40.0608,144.21888,40.824,146.9664,16.52,output-kart25dec-1all.txt
2025-12-20 11:23:02.710,42.192,151.8912,41.4,149.04,16.41,output-kart25dec-1all.txt
2025-12-20 11:23:03.755,42.1668,151.80048000000002,42.12,151.632,16.081,output-kart25dec-1all.txt
2025-12-20 11:23:04.745,49.2588,177.33168,49.32,177.552,16.053,output-kart25dec-1all.txt
2025-12-20 11:23:05.735,50.6088,182.19168000000002,50.652,182.34720000000002,15.75,output-kart25dec-1all.txt
2025-12-20 11:23:06.725,53.7696,193.57056,53.532,192.71519999999998,15.613,output-kart25dec-1all.txt
2025-12-20 11:23:07.770,59.7384,215.05824,59.652,214.74720000000002,15.47,output-kart25dec-1all.txt
2025-12-20 11:23:08.760,65.3472,235.24992,64.908,233.6688,15.346,output-kart25dec-1all.txt
2025-12-20 11:23:09.750,70.0992,252.35711999999998,69.696,250.9056,15.289,output-kart25dec-1all.txt
2025-12-20 11:23:10.740,73.854,265.8744,73.728,265.4208,15.317,output-kart25dec-1all.txt
2025-12-20 11:23:11.730,77.6016,279.36576,77.328,278.3808,15.22,output-kart25dec-1all.txt
2025-12-20 11:23:12.775,79.0344,284.52384,79.02,284.472,15.175,output-kart25dec-1all.txt
2025-12-20 11:23:13.765,75.69,272.484,75.744,272.6784,14.977,output-kart25dec-1all.txt
2025-12-20 11:23:14.755,70.9092,255.27312,71.028,255.70080000000002,14.903,output-kart25dec-1all.txt
2025-12-20 11:23:15.745,72.3168,260.34048,72.072,259.4592,15.116,output-kart25dec-1all.txt
2025-12-20 11:23:16.735,72.9252,262.53072000000003,72.972,262.69919999999996,15.224,output-kart25dec-1all.txt
2025-12-20 11:23:17.780,66.546,239.56560000000002,67.104,241.5744,15.349,output-kart25dec-1all.txt
2025-12-20 11:23:18.770,55.53,199.90800000000002,56.124,202.0464,15.384,output-kart25dec-1all.txt
2025-12-20 11:23:19.760,42.48,152.928,43.056,155.0016,15.151,output-kart25dec-1all.txt
2025-12-20 11:23:20.750,39.204,141.1344,40.248,144.8928,14.85,output-kart25dec-1all.txt
2025-12-20 11:23:21.740,42.2928,152.25408000000002,41.4,149.04,14.639,output-kart25dec-1all.txt
2025-12-20 11:23:22.785,50.5512,181.98432,49.932,179.7552,14.83,output-kart25dec-1all.txt
2025-12-20 11:23:23.775,57.2112,205.96032,56.808,204.5088,14.906,output-kart25dec-1all.txt
2025-12-20 11:23:24.765,62.5932,225.33552,62.172,223.8192,14.969,output-kart25dec-1all.txt
2025-12-20 11:23:25.755,67.1436,241.71696000000003,66.816,240.53760000000003,15.088,output-kart25dec-1all.txt
2025-12-20 11:23:26.745,68.1984,245.51424000000003,68.22,245.592,14.9,output-kart25dec-1all.txt
2025-12-20 11:23:27.790,68.7492,247.49712000000002,68.508,246.62879999999998,14.808,output-kart25dec-1all.txt
2025-12-20 11:23:28.780,72.7416,261.86976000000004,72.648,261.5328,14.773,output-kart25dec-1all.txt
2025-12-20 11:23:29.770,76.104,273.9744,75.744,272.6784,14.822,output-kart25dec-1all.txt
2025-12-20 11:23:30.760,78.7284,283.42224,78.552,282.78720000000004,14.802,output-kart25dec-1all.txt
2025-12-20 11:23:31.750,76.032,273.7152,76.752,276.30719999999997,14.837,output-kart25dec-1all.txt
2025-12-20 11:23:32.795,61.866,222.7176,63.432,228.35520000000002,14.876,output-kart25dec-1all.txt
2025-12-20 11:23:33.785,57.0168,205.26048000000003,57.096,205.54559999999998,14.915,output-kart25dec-1all.txt
2025-12-20 11:23:34.775,49.896,179.62560000000002,50.688,182.47680000000003,14.633,output-kart25dec-1all.txt
2025-12-20 11:23:35.765,44.6184,160.62624,44.46,160.056,14.421,output-kart25dec-1all.txt
2025-12-20 11:23:36.755,50.4612,181.66031999999998,49.896,179.62560000000002,14.63,output-kart25dec-1all.txt
2025-12-20 11:23:37.800,56.9484,205.01424,56.808,204.5088,14.676,output-kart25dec-1all.txt
2025-12-20 11:23:38.790,61.6212,221.83632,61.452,221.2272,14.805,output-kart25dec-1all.txt
2025-12-20 11:23:39.780,66.9096,240.87456,66.492,239.37120000000002,14.81,output-kart25dec-1all.txt
2025-12-20 11:23:40.770,70.4592,253.65312,69.804,251.29440000000002,15.275,output-kart25dec-1all.txt
2025-12-20 11:23:41.760,71.8848,258.78528,72.216,259.9776,15.284,output-kart25dec-1all.txt
2025-12-20 11:23:42.805,68.3028,245.89008,69.336,249.6096,15.206,output-kart25dec-1all.txt
2025-12-20 11:23:43.795,52.7724,189.98064,53.64,193.104,15.3,output-kart25dec-1all.txt
2025-12-20 11:23:44.785,44.3592,159.69312000000002,44.532,160.3152,15.19,output-kart25dec-1all.txt
2025-12-20 11:23:45.775,49.7232,179.00352,49.572,178.4592,15.341,output-kart25dec-1all.txt
2025-12-20 11:23:46.765,55.8396,201.02256,55.188,198.67680000000001,15.448,output-kart25dec-1all.txt
2025-12-20 11:23:47.810,61.0416,219.74976,60.696,218.5056,15.5,output-kart25dec-1all.txt
2025-12-20 11:23:48.800,66.2616,238.54176,65.952,237.4272,15.508,output-kart25dec-1all.txt
2025-12-20 11:23:49.790,69.6672,250.80192,69.732,251.0352,15.648,output-kart25dec-1all.txt
2025-12-20 11:23:50.780,72.576,261.2736,72.54,261.144,15.25,output-kart25dec-1all.txt
2025-12-20 11:23:51.770,72.8064,262.10304,73.116,263.2176,15.415,output-kart25dec-1all.txt
2025-12-20 11:23:52.815,67.3596,242.49456,67.824,244.1664,15.548,output-kart25dec-1all.txt
2025-12-20 11:23:53.805,61.0416,219.74976,61.344,220.8384,15.717,output-kart25dec-1all.txt
2025-12-20 11:23:54.795,55.9512,201.42432,56.052,201.7872,15.659,output-kart25dec-1all.txt
2025-12-20 11:23:55.785,59.7492,215.09712000000002,59.364,213.7104,15.77,output-kart25dec-1all.txt
2025-12-20 11:23:56.775,63.5508,228.78288,63.324,227.9664,15.931,output-kart25dec-1all.txt
2025-12-20 11:23:57.820,67.1832,241.85952,67.068,241.4448,16.161,output-kart25dec-1all.txt
2025-12-20 11:23:58.810,69.6456,250.72416,69.732,251.0352,16.174,output-kart25dec-1all.txt
2025-12-20 11:23:59.800,73.17,263.41200000000003,73.116,263.2176,16.203,output-kart25dec-1all.txt
2025-12-20 11:24:00.790,76.4604,275.25744000000003,76.32,274.752,16.348,output-kart25dec-1all.txt
2025-12-20 11:24:01.780,78.9804,284.32944000000003,79.092,284.7312,16.547,output-kart25dec-1all.txt
2025-12-20 11:24:02.825,65.8116,236.92176,66.924,240.92640000000003,16.627,output-kart25dec-1all.txt
2025-12-20 11:24:03.815,49.3488,177.65568,50.04,180.144,16.597,output-kart25dec-1all.txt
2025-12-20 11:24:04.805,38.502,138.6072,38.844,139.8384,16.364,output-kart25dec-1all.txt
2025-12-20 11:24:05.795,42.5808,153.29088000000002,42.12,151.632,16.331,output-kart25dec-1all.txt
2025-12-20 11:24:06.785,45.0756,162.27216,44.82,161.352,16.024,output-kart25dec-1all.txt
2025-12-20 11:24:07.830,53.0208,190.87488000000002,52.308,188.3088,15.837,output-kart25dec-1all.txt
2025-12-20 11:24:08.820,58.8348,211.80528,58.752,211.5072,15.816,output-kart25dec-1all.txt
2025-12-20 11:24:09.810,63.9108,230.07888,63.576,228.8736,15.688,output-kart25dec-1all.txt
2025-12-20 11:24:10.800,58.4244,210.32784,59.076,212.6736,15.416,output-kart25dec-1all.txt
2025-12-20 11:24:11.790,50.3136,181.12896,50.436,181.5696,15.163,output-kart25dec-1all.txt
2025-12-20 11:24:12.835,47.7972,172.06992,47.484,170.94240000000002,15.136,output-kart25dec-1all.txt
2025-12-20 11:24:13.825,48.7764,175.59504,49.068,176.6448,15.117,output-kart25dec-1all.txt
2025-12-20 11:24:14.815,52.326,188.3736,52.416,188.6976,15.271,output-kart25dec-1all.txt
2025-12-20 11:24:15.805,50.4,181.44,50.976,183.5136,15.142,output-kart25dec-1all.txt
2025-12-20 11:24:16.795,40.5108,145.83888000000002,41.148,148.1328,14.965,output-kart25dec-1all.txt
2025-12-20 11:24:17.840,41.4828,149.33808,41.652,149.9472,14.736,output-kart25dec-1all.txt
2025-12-20 11:24:18.830,49.5036,178.21296,49.212,177.16320000000002,14.632,output-kart25dec-1all.txt
2025-12-20 11:24:19.820,54.4716,196.09776000000002,54.036,194.52960000000002,14.279,output-kart25dec-1all.txt
2025-12-20 11:24:20.810,57.2796,206.20656000000002,57.024,205.28640000000001,14.25,output-kart25dec-1all.txt
2025-12-20 11:24:21.800,61.2936,220.65696,60.876,219.15359999999998,14.181,output-kart25dec-1all.txt
2025-12-20 11:24:22.845,49.5108,178.23888000000002,50.112,180.4032,14.121,output-kart25dec-1all.txt
2025-12-20 11:24:23.835,44.2044,159.13584,43.956,158.2416,13.873,output-kart25dec-1all.txt
2025-12-20 11:24:24.825,47.2752,170.19072,47.268,170.1648,14.001,output-kart25dec-1all.txt
2025-12-20 11:24:25.815,49.8132,179.32752000000002,49.284,177.4224,14.071,output-kart25dec-1all.txt
2025-12-20 11:24:26.805,54.5148,196.25328000000002,54.36,195.696,14.023,output-kart25dec-1all.txt
2025-12-20 11:24:27.794,54.6336,196.68096,54.504,196.21439999999998,13.918,output-kart25dec-1all.txt
2025-12-20 11:24:28.839,60.7608,218.73888000000002,60.192,216.6912,13.803,output-kart25dec-1all.txt
2025-12-20 11:24:29.829,66.2796,238.60656,66.132,238.07520000000002,13.791,output-kart25dec-1all.txt
2025-12-20 11:24:30.819,70.8192,254.94912,70.74,254.664,13.763,output-kart25dec-1all.txt
2025-12-20 11:24:31.809,74.4804,268.12944000000005,74.628,268.6608,13.555,output-kart25dec-1all.txt
2025-12-20 11:24:32.799,78.2064,281.54304,78.156,281.3616,13.465,output-kart25dec-1all.txt
2025-12-20 11:24:33.844,81.3024,292.68864,81.108,291.9888,13.407,output-kart25dec-1all.txt
2025-12-20 11:24:34.834,81.0072,291.62592,81.18,292.24800000000005,13.239,output-kart25dec-1all.txt
2025-12-20 11:24:35.824,80.4096,289.47456,80.82,290.952,13.084,output-kart25dec-1all.txt
2025-12-20 11:24:36.814,80.73,290.62800000000004,80.676,290.4336,12.934,output-kart25dec-1all.txt
2025-12-20 11:24:37.859,76.1148,274.01328,76.392,275.0112,12.972,output-kart25dec-1all.txt
2025-12-20 11:24:38.849,65.7036,236.53295999999997,66.6,239.76,13.036,output-kart25dec-1all.txt
2025-12-20 11:24:39.839,50.8032,182.89151999999999,51.552,185.5872,13.149,output-kart25dec-1all.txt
2025-12-20 11:24:40.829,40.2228,144.80208,40.86,147.096,12.916,output-kart25dec-1all.txt
2025-12-20 11:24:41.819,38.322,137.9592,38.844,139.8384,12.719,output-kart25dec-1all.txt
2025-12-20 11:24:42.864,40.158,144.5688,40.212,144.7632,12.783,output-kart25dec-1all.txt
2025-12-20 11:24:43.854,47.4912,170.96832,46.944,168.9984,12.98,output-kart25dec-1all.txt
2025-12-20 11:24:44.844,53.6688,193.20767999999998,53.244,191.6784,13.095,output-kart25dec-1all.txt
2025-12-20 11:24:45.834,59.6484,214.73424,59.22,213.192,13.105,output-kart25dec-1all.txt
2025-12-20 11:24:46.824,64.3392,231.62112000000002,63.9,230.04,13.188,output-kart25dec-1all.txt
2025-12-20 11:24:47.814,65.7,236.52,65.844,237.0384,13.144,output-kart25dec-1all.txt
2025-12-20 11:24:48.859,61.9632,223.06752,62.136,223.6896,13.156,output-kart25dec-1all.txt
2025-12-20 11:24:49.849,63.4788,228.52368,63.072,227.0592,13.193,output-kart25dec-1all.txt
2025-12-20 11:24:50.839,67.7628,243.94608,67.464,242.8704,13.253,output-kart25dec-1all.txt
2025-12-20 11:24:51.829,73.116,263.2176,71.82,258.55199999999996,13.817,output-kart25dec-1all.txt
2025-12-20 11:24:52.819,75.0384,270.13824,75.168,270.6048,14.131,output-kart25dec-1all.txt
2025-12-20 11:24:53.864,72.0,259.2,72.792,262.0512,14.219,output-kart25dec-1all.txt
2025-12-20 11:24:54.854,53.5536,192.79296000000002,54.9,197.64,14.386,output-kart25dec-1all.txt
2025-12-20 11:24:55.844,43.2504,155.70144,42.876,154.3536,14.568,output-kart25dec-1all.txt
2025-12-20 11:24:56.834,47.2068,169.94448,46.584,167.7024,14.195,output-kart25dec-1all.txt
2025-12-20 11:24:57.824,46.2312,166.43232,46.548,167.5728,14.025,output-kart25dec-1all.txt
2025-12-20 11:24:58.869,49.05,176.57999999999998,48.744,175.4784,14.291,output-kart25dec-1all.txt
2025-12-20 11:24:59.859,55.3572,199.28592,55.08,198.288,14.318,output-kart25dec-1all.txt
2025-12-20 11:25:00.849,61.56,221.616,60.372,217.3392,14.586,output-kart25dec-1all.txt
2025-12-20 11:25:01.839,65.3148,235.13328,65.268,234.9648,14.589,output-kart25dec-1all.txt
2025-12-20 11:25:02.829,69.498,250.19280000000003,69.48,250.12800000000001,14.586,output-kart25dec-1all.txt
2025-12-20 11:25:03.874,69.282,249.4152,69.66,250.77599999999998,14.449,output-kart25dec-1all.txt
2025-12-20 11:25:04.864,61.8696,222.73056,62.028,223.3008,14.346,output-kart25dec-1all.txt
2025-12-20 11:25:05.854,54.7452,197.08272,55.368,199.3248,14.335,output-kart25dec-1all.txt
2025-12-20 11:25:06.844,42.0876,151.51536000000002,42.444,152.79840000000002,14.323,output-kart25dec-1all.txt
2025-12-20 11:25:07.834,44.0928,158.73408,43.956,158.2416,14.277,output-kart25dec-1all.txt
2025-12-20 11:25:08.879,50.076,180.27360000000002,49.788,179.2368,14.611,output-kart25dec-1all.txt
2025-12-20 11:25:09.869,54.6444,196.71984,54.396,195.8256,14.574,output-kart25dec-1all.txt
2025-12-20 11:25:10.859,62.7372,225.85392000000002,62.604,225.3744,14.612,output-kart25dec-1all.txt
2025-12-20 11:25:11.849,67.5864,243.31104,67.464,242.8704,14.692,output-kart25dec-1all.txt
2025-12-20 11:25:12.839,69.8796,251.56655999999998,69.912,251.68320000000003,14.864,output-kart25dec-1all.txt
2025-12-20 11:25:13.884,73.1268,263.25648,73.152,263.3472,15.096,output-kart25dec-1all.txt
2025-12-20 11:25:14.874,63.0684,227.04623999999998,64.08,230.688,15.121,output-kart25dec-1all.txt
2025-12-20 11:25:15.864,60.3648,217.31328000000002,60.372,217.3392,15.35,output-kart25dec-1all.txt
2025-12-20 11:25:16.854,55.5156,199.85616,55.656,200.3616,15.452,output-kart25dec-1all.txt
2025-12-20 11:25:17.844,55.3932,199.41552000000001,55.188,198.67680000000001,15.264,output-kart25dec-1all.txt
2025-12-20 11:25:18.889,59.9364,215.77104,59.616,214.6176,15.322,output-kart25dec-1all.txt
2025-12-20 11:25:19.879,63.9792,230.32512,63.576,228.8736,15.522,output-kart25dec-1all.txt
2025-12-20 11:25:20.869,67.5108,243.03888,67.068,241.4448,15.752,output-kart25dec-1all.txt
2025-12-20 11:25:21.859,70.0344,252.12384000000003,70.272,252.97920000000002,15.711,output-kart25dec-1all.txt
2025-12-20 11:25:22.849,73.5984,264.95424,73.404,264.2544,15.796,output-kart25dec-1all.txt
2025-12-20 11:25:23.894,76.7088,276.15168,76.572,275.6592,15.968,output-kart25dec-1all.txt
2025-12-20 11:25:24.884,79.254,285.31440000000003,79.236,285.24960000000004,16.208,output-kart25dec-1all.txt
2025-12-20 11:25:25.874,65.2572,234.92592,66.024,237.68640000000002,16.261,output-kart25dec-1all.txt
2025-12-20 11:25:26.864,48.7404,175.46544,49.212,177.16320000000002,16.285,output-kart25dec-1all.txt
2025-12-20 11:25:27.854,38.4588,138.45167999999998,38.196,137.5056,16.191,output-kart25dec-1all.txt
2025-12-20 11:25:28.899,38.6856,139.26816,38.412,138.2832,15.828,output-kart25dec-1all.txt
2025-12-20 11:25:29.889,42.174,151.8264,42.12,151.632,15.548,output-kart25dec-1all.txt
2025-12-20 11:25:30.879,47.5524,171.18864,46.044,165.7584,15.547,output-kart25dec-1all.txt
2025-12-20 11:25:31.869,56.5452,203.56272,56.736,204.2496,16.005,output-kart25dec-1all.txt
2025-12-20 11:25:32.859,61.488,221.3568,61.236,220.4496,15.975,output-kart25dec-1all.txt
2025-12-20 11:25:33.904,63.1224,227.24064,64.152,230.9472,15.785,output-kart25dec-1all.txt
2025-12-20 11:25:34.894,52.6608,189.57888,53.136,191.2896,15.317,output-kart25dec-1all.txt
2025-12-20 11:25:35.884,45.0756,162.27216,45.756,164.7216,15.4,output-kart25dec-1all.txt
2025-12-20 11:25:36.874,47.2104,169.95744,46.944,168.9984,15.392,output-kart25dec-1all.txt
2025-12-20 11:25:37.864,49.9068,179.66448,49.968,179.8848,15.547,output-kart25dec-1all.txt
2025-12-20 11:25:38.909,52.2864,188.23104,52.452,188.8272,15.646,output-kart25dec-1all.txt
2025-12-20 11:25:39.899,46.8,168.48,47.664,171.59040000000002,15.448,output-kart25dec-1all.txt
2025-12-20 11:25:40.889,40.338,145.2168,40.716,146.57760000000002,15.363,output-kart25dec-1all.txt
2025-12-20 11:25:41.879,45.8604,165.09744,45.432,163.5552,15.233,output-kart25dec-1all.txt
2025-12-20 11:25:42.869,54.3996,195.83856,53.964,194.2704,15.232,output-kart25dec-1all.txt
2025-12-20 11:25:43.914,57.7764,207.99504000000002,57.384,206.5824,15.172,output-kart25dec-1all.txt
2025-12-20 11:25:44.904,61.182,220.2552,61.056,219.8016,15.086,output-kart25dec-1all.txt
2025-12-20 11:25:45.894,54.4284,195.94224000000003,55.512,199.8432,15.194,output-kart25dec-1all.txt
2025-12-20 11:25:46.884,46.62,167.832,46.908,168.86880000000002,14.93,output-kart25dec-1all.txt
2025-12-20 11:25:47.874,47.484,170.94240000000002,48.06,173.01600000000002,14.789,output-kart25dec-1all.txt
2025-12-20 11:25:48.919,49.2444,177.27984,49.104,176.7744,14.84,output-kart25dec-1all.txt
2025-12-20 11:25:49.909,53.424,192.3264,53.928,194.14079999999998,14.7,output-kart25dec-1all.txt
2025-12-20 11:25:50.899,51.5304,185.50944,51.192,184.2912,14.488,output-kart25dec-1all.txt
2025-12-20 11:25:51.889,57.456,206.84160000000003,56.844,204.63840000000002,14.579,output-kart25dec-1all.txt
2025-12-20 11:25:52.879,62.1252,223.65072,62.208,223.9488,14.579,output-kart25dec-1all.txt
2025-12-20 11:25:53.924,59.8572,215.48592,60.228,216.82080000000002,14.602,output-kart25dec-1all.txt
2025-12-20 11:25:54.914,55.6992,200.51712,55.944,201.3984,14.556,output-kart25dec-1all.txt
2025-12-20 11:25:55.904,52.5096,189.03456,52.848,190.2528,14.576,output-kart25dec-1all.txt
2025-12-20 11:25:56.894,50.2812,181.01232,50.184,180.6624,14.652,output-kart25dec-1all.txt
2025-12-20 11:25:57.884,48.2616,173.74176,48.276,173.79360000000003,14.607,output-kart25dec-1all.txt
2025-12-20 11:25:58.874,45.6336,164.28096000000002,45.72,164.592,14.543,output-kart25dec-1all.txt
2025-12-20 11:25:59.919,43.6752,157.23072,44.064,158.6304,14.619,output-kart25dec-1all.txt
2025-12-20 11:26:00.909,43.4916,156.56976,43.02,154.872,14.809,output-kart25dec-1all.txt
2025-12-20 11:26:01.899,45.3132,163.12752,44.892,161.61120000000003,14.769,output-kart25dec-1all.txt
2025-12-20 11:26:02.889,43.758,157.52880000000002,43.596,156.94559999999998,14.805,output-kart25dec-1all.txt
2025-12-20 11:26:03.934,45.2988,163.07568,45.0,162.0,14.843,output-kart25dec-1all.txt
2025-12-20 11:26:04.924,46.3392,166.82112,46.872,168.7392,14.958,output-kart25dec-1all.txt
2025-12-20 11:26:05.914,44.766,161.1576,44.928,161.7408,15.037,output-kart25dec-1all.txt
2025-12-20 11:26:06.904,44.9388,161.77968,44.82,161.352,15.147,output-kart25dec-1all.txt
2025-12-20 11:26:07.894,44.2152,159.17472,44.388,159.7968,15.19,output-kart25dec-1all.txt
2025-12-20 11:26:08.939,38.9484,140.21424,39.384,141.7824,15.344,output-kart25dec-1all.txt
2025-12-20 11:26:09.929,31.2804,112.60944,31.608,113.78880000000001,15.256,output-kart25dec-1all.txt
2025-12-20 11:26:10.919,30.4488,109.61568,30.168,108.6048,15.187,output-kart25dec-1all.txt
2025-12-20 11:26:11.909,27.7884,100.03824,28.26,101.736,15.235,output-kart25dec-1all.txt
2025-12-20 11:26:12.899,28.1232,101.24352,28.152,101.3472,15.388,output-kart25dec-1all.txt
2025-12-20 11:26:13.944,27.1512,97.74432,26.784,96.4224,15.403,output-kart25dec-1all.txt
2025-12-20 11:26:14.934,28.5372,102.73392,28.332,101.99520000000001,15.42,output-kart25dec-1all.txt
2025-12-20 11:26:15.924,28.7028,103.33008,28.512,102.64320000000001,15.319,output-kart25dec-1all.txt
2025-12-20 11:26:16.914,28.7172,103.38192,28.8,103.68,15.344,output-kart25dec-1all.txt
2025-12-20 11:26:17.904,27.4032,98.65151999999999,26.964,97.07039999999999,15.457,output-kart25dec-1all.txt
2025-12-20 11:26:18.949,29.484,106.14240000000001,28.98,104.328,15.555,output-kart25dec-1all.txt
2025-12-20 11:26:19.939,26.91,96.876,27.036,97.32960000000001,15.572,output-kart25dec-1all.txt
2025-12-20 11:26:20.929,27.774,99.9864,27.576,99.2736,15.676,output-kart25dec-1all.txt
2025-12-20 11:26:21.919,30.0204,108.07343999999999,29.412,105.8832,15.701,output-kart25dec-1all.txt
2025-12-20 11:26:22.909,33.3936,120.21696,33.552,120.7872,15.66,output-kart25dec-1all.txt
2025-12-20 11:26:23.954,31.194,112.2984,31.356,112.8816,15.678,output-kart25dec-1all.txt
2025-12-20 11:26:24.944,28.872,103.9392,28.836,103.8096,15.701,output-kart25dec-1all.txt
2025-12-20 11:26:25.934,27.522,99.0792,27.288,98.2368,15.691,output-kart25dec-1all.txt
2025-12-20 11:26:26.924,26.1072,93.98592,26.136,94.0896,15.664,output-kart25dec-1all.txt
2025-12-20 11:26:27.914,25.3008,91.08288,25.272,90.97919999999999,15.764,output-kart25dec-1all.txt
2025-12-20 11:26:28.959,24.0264,86.49504,23.976,86.3136,15.805,output-kart25dec-1all.txt
2025-12-20 11:26:29.949,23.1408,83.30687999999999,23.328,83.9808,15.818,output-kart25dec-1all.txt
2025-12-20 11:26:30.939,16.5168,59.460480000000004,17.388,62.59680000000001,15.739,output-kart25dec-1all.txt
2025-12-20 11:26:31.929,10.2312,36.832319999999996,10.584,38.1024,15.716,output-kart25dec-1all.txt
2025-12-20 11:26:32.919,7.5312,27.11232,7.632,27.4752,15.779,output-kart25dec-1all.txt
2025-12-20 11:26:33.964,0.5652,2.03472,1.26,4.5360000000000005,15.784,output-kart25dec-1all.txt
2025-12-20 11:26:34.954,0.486,1.7496,0.288,1.0368,15.914,output-kart25dec-1all.txt
2025-12-20 11:26:35.944,0.522,1.8792000000000002,0.504,1.8144,15.918,output-kart25dec-1all.txt
