center_x,center_y,left_x,left_y,right_x,right_y
-1.291391005985596,52.75673569269074,-5.291369282797299,52.76991844788387,2.708587270826107,52.74355293749761
-1.291391005985596,53.0654383429642,-5.291082880394157,53.115086200824614,2.7083008684229655,53.015790485103786
-0.5572340493108352,53.0654383429642,-4.555625528122027,53.17886489263424,3.441157429500357,52.95201179329416
-0.5572340493108352,53.37414099244802,-4.554771600190977,53.51447462812812,3.4403035015693066,53.23380735676792
0.17692290728567814,53.37414099244802,-3.819586605714778,53.541208980096336,4.173432420286134,53.2070730047997
0.17692290728567814,53.68284364272148,-3.7956290177594916,54.15063761747951,4.1494748323308475,53.21504966796345
1.1557988494926101,53.68284364272148,-0.04725209814957232,57.49763962905905,2.3588497971347926,49.86804765638391
1.889955806167371,53.68284364272148,0.9114506916968333,57.561313410678295,2.8684609206379084,49.804373874764664
1.889955806167371,53.99154629299495,0.9114506913953386,57.8700160608757,2.868460920939403,50.113076525114195
2.624112762842132,53.99154629299495,1.6680942801659182,57.87562001278728,3.580131245518346,50.107472573202614
2.624112762842132,54.30024894247876,1.853894293698366,58.22539397289354,3.394331231985898,50.37510391206398
3.602988705049064,54.30024894247876,2.979957718408918,58.25143008103546,4.22601969168921,50.34906780392206
4.337145661645577,54.30024894247876,3.5669271925018116,58.22539397289354,5.1073641307893425,50.37510391206398
4.337145661645577,54.60895159275223,3.5669271924965416,58.53409662316597,5.107364130794613,50.68380656233848
5.316021603852509,54.60895159275223,4.705406224019172,58.56207047003267,5.926636983685847,50.65583271547178
6.05017856052727,54.60895159275223,5.577492179150628,58.5809243500683,6.5228649419039115,50.63697883543615
7.029054502734202,54.60895159275223,6.6700922324569385,58.592812294197174,7.388016773011466,50.62509089130728
7.029054502734202,54.91765424302569,6.74416675339,58.90749621612106,7.313942252078404,50.927812269930314
7.763211459330715,54.91765424302569,7.6680340589090354,58.91652174051156,7.858388859752394,50.91878674553981
8.742087401537647,54.91765424302569,8.839094070233308,58.91647778329707,8.645080732841986,50.918830702754306
9.476244358212409,54.91765424302569,9.68619749779261,58.91214040261873,9.266291218632206,50.92316808343264
10.45512030041934,54.91765424302569,10.669527826728682,58.91190378613913,10.240712774109998,50.92340469991225
10.45512030041934,54.60895159275223,10.891272083120061,58.585101944844936,10.01896851771862,50.63280124065952
11.189277257094101,54.60895159275223,11.838697022622739,58.55588128152814,10.539857491565463,50.66202190397632
11.189277257094101,54.30024894247876,12.012257016414589,58.21467154559008,10.366297497773614,50.38582633936744
11.923434213690614,54.30024894247876,12.925473160360163,58.172705262356025,10.921395267021065,50.427792622601494
12.657591170365375,54.30024894247876,13.659630117042598,58.17270526235404,11.655552223688153,50.42779262260348
12.657591170365375,53.99154629299495,13.684283156879507,57.85753951140955,11.630899183851243,50.125553074580345
13.391748127040136,53.99154629299495,14.41844011355424,57.857539511409556,12.365056140526033,50.12555307458034
13.391748127040136,53.68284364272148,14.4184401132476,57.548836861217524,12.365056140832673,49.816850424225436
14.370624069247068,53.68284364272148,15.397316055139845,57.54883686130109,13.343932083354291,49.81685042414187
15.10478102584358,53.68284364272148,16.461046255720714,57.445893552864355,13.748515795966448,49.919793732578604
15.10478102584358,53.37414099244802,16.578983189494163,57.09257184170257,13.630578862192996,49.65571014319347
15.838937982518342,53.37414099244802,17.313140146180622,57.09257184169794,14.364735818856063,49.6557101431981
15.838937982518342,53.0654383429642,17.313140145884354,56.78386919233157,14.364735819152328,49.34700749359683
16.5730949391931,53.0654383429642,18.08454135484524,56.76888669991645,15.061648523540965,49.36198998601195
16.5730949391931,52.44803304241727,18.32824492265491,56.04239648196453,14.81794495573129,48.85366960287001
17.307251895789616,52.44803304241727,19.017714160943505,56.063875798882854,15.596789630635728,48.83219028595169
17.307251895789616,52.13933039293346,19.01771416094353,55.75517314939903,15.596789630635701,48.52348763646789
18.041408852464375,52.13933039293346,19.865679523116434,55.69911079630087,16.217138181812317,48.57954998956605
18.041408852464375,51.83062774265999,20.021409273474507,55.306199398200945,16.061408431454243,48.35505608711904
19.02028479467131,51.83062774265999,21.04950472361763,55.27769410116937,16.991064865724987,48.38356138415062
19.02028479467131,51.52192509238653,21.04950472332623,54.968991451067446,16.991064866016387,48.07485873370562
19.75444175134607,51.52192509238653,21.783661680260213,54.96899145091485,17.72522182243193,48.074858733858214
19.75444175134607,50.90451979262925,21.78366168053558,54.351586150995466,17.725221822156563,47.45745343426304
20.243879722410412,50.90451979262925,22.37779531921932,54.28777328973757,18.109964125601504,47.52126629552093
20.243879722410412,50.28711449287197,22.5288555401431,53.570235799247484,17.958903904677726,47.00399318649646
20.97803667908517,50.28711449287197,23.41019926246659,53.462738080137854,18.545874095703752,47.11149090560609
20.97803667908517,49.978411842598504,23.552548881805865,53.039765614713424,18.403524476364478,46.917058070483584
