center_x,center_y,left_x,left_y,right_x,right_y
-60.42926394871717,123.38072556913671,-57.07334320033587,121.2040777035912,-63.78518469709847,125.55737343468223
-60.42926394871717,122.45461761910597,-57.12868427129273,120.19493317366393,-63.729843626141616,124.71430206454802
-60.91870118594578,122.45461761910597,-57.67358879628829,120.11597579563418,-64.16381357560327,124.79325944257776
-60.91870118594578,121.8372123193487,-57.67358879639952,119.49857049572256,-64.16381357549204,124.17585414297483
-61.40813842309614,121.8372123193487,-58.16302603353213,119.49857049574719,-64.65325081266015,124.1758541429502
-61.40813842309614,121.21980701880176,-58.16302603354986,118.88116519517565,-64.65325081264243,123.55844884242786
-61.89757566032475,121.21980701880176,-58.65246327079621,118.88116519515103,-65.14268804985328,123.55844884245249
-61.89757566032475,120.60240171904448,-58.65246327077848,118.26375989541836,-65.14268804987101,122.9410435426706
-62.38701289747511,120.60240171904448,-59.14190050778214,118.26375989562193,-65.63212528716808,122.94104354246703
-62.38701289747511,119.9849964192872,-59.14190050767089,117.64635459601901,-65.63212528727932,122.32363824255539
-62.87645013470372,119.9849964192872,-59.63133774504619,117.64635459581547,-66.12156252436124,122.32363824275893
-62.87645013470372,119.05888846925646,-59.631337745157445,116.72024664563034,-66.12156252425,121.39753029288258
-63.36588737185408,119.05888846925646,-60.120774982290094,116.72024664565492,-66.61099976141807,121.397530292858
-63.36588737185408,118.44148316870952,-60.12077498229009,116.102841345108,-66.61099976141807,120.78012499231104
-63.855324609082686,118.44148316870952,-60.56197703426456,116.17127133906905,-67.14867218390081,120.71169499835
-63.855324609082686,117.82407786895224,-60.51782387291972,115.6192901612326,-67.19282534524565,120.02886557667189
-64.34476184623304,117.82407786895224,-61.051414271414956,115.55386603931171,-67.63810942105113,120.09428969859277
-64.34476184623304,117.20667256919496,-61.09964945666903,114.86803074559346,-67.58987423579705,119.54531439279647
-64.83419908338341,117.20667256919496,-61.540851508683275,114.93646073938332,-68.12754665808355,119.47688439900661
-64.83419908338341,116.28056461916422,-61.49669834743661,114.07577691111736,-68.17169981933021,118.48535232721109
-65.32363632061201,116.28056461916422,-61.98613558455709,114.07577691128103,-68.66113705666693,118.48535232704742
-65.32363632061201,115.66315931940694,-61.98613558444898,113.45837161168738,-68.66113705677503,117.8679470271265
-65.81307355776238,115.66315931940694,-62.43509981440006,113.52089570604028,-69.1910473011247,117.80542293277361
-65.81307355776238,114.7370513693762,-62.35190453315154,112.73198055190505,-69.27424258237322,116.74212218684735
-66.30251079499098,114.7370513693762,-62.828549213999516,112.75422738984719,-69.77647237598245,116.71987534890522
-66.30251079499098,114.11964606882927,-62.8642989287922,112.07545939361344,-69.74072266118976,116.1638327440451
-66.79194803214135,114.11964606882927,-63.31798645111958,112.13682208935334,-70.26590961316312,116.1024700483052
-66.79194803214135,113.19353811879853,-63.285330894120335,111.26905474725766,-70.29856517016236,115.1180214903394
-67.03666665079477,113.19353811879853,-63.56270506977292,111.21071413932276,-70.51062823181663,115.1763620982743
-67.03666665079477,112.57613281904125,-63.59845478458003,110.53194614385227,-70.47487851700951,114.62031949423023
-67.52610388794513,112.57613281904125,-64.0521423070107,110.59330883941232,-71.00006546887955,114.55895679867018
-67.52610388794513,111.65002486901051,-64.01948675008386,109.72554149717857,-71.0327210258064,113.57450824084245
-68.0155411250955,111.65002486901051,-64.54157954424838,109.6672008892286,-71.48950270594261,113.63284884879242
-68.0155411250955,111.03261956925323,-64.62748218082841,108.90634193212024,-71.40360006936258,113.15889720638621
-68.5049783623241,111.03261956925323,-65.12700461916006,108.89035595557391,-71.88295210548813,113.17488318293255
-68.5049783623241,110.10651161922249,-65.04380933786975,108.1014408014812,-71.96614738677845,112.11158243696377
-68.99441559947446,110.10651161922249,-65.52045401854,108.12368763959361,-72.46837718040894,112.08933559885136
-68.99441559947446,109.48910631946521,-65.55620373327571,107.44491964424935,-72.43262746567322,111.53329299468106
-69.48385283670306,109.48910631946521,-66.0098912557116,107.50628233993619,-72.95781441769454,111.47193029899422
-69.48385283670306,108.56299836943447,-65.97723569869648,106.6385149978673,-72.99046997470965,110.48748174100163
-69.72857145527824,108.56299836943447,-66.22195431725723,106.6385149978936,-73.23518859329926,110.48748174097534
-69.72857145527824,107.94559306888753,-66.22195431725719,106.02110969734673,-73.2351885932993,109.87007644042833
-70.21800869250686,107.94559306888753,-66.68150751407778,106.07659349291922,-73.75450987093593,109.81459264485585
-70.21800869250686,107.01948511885679,-66.61374900995337,105.28474821064292,-73.82226837506035,108.75422202707067
-70.70744592965721,107.01948511885679,-67.08702700544661,105.31873034134834,-74.32786485386781,108.72023989636524
-70.70744592965721,106.09337716882605,-67.15614712899549,104.25264991352216,-74.25874473031894,107.93410442412994
-71.19688316680758,106.09337716882605,-67.66038198845163,104.22437759271936,-74.73338434516353,107.96237674493274
-71.19688316680758,105.1672692187953,-67.6329843605468,103.35105741982113,-74.76078197306836,106.98348101776946
-71.441601785461,105.1672692187953,-67.8777029792002,103.35105741982117,-75.00550059172181,106.98348101776942
-71.441601785461,104.54986391903802,-67.83734210303135,102.81512701056685,-75.04586146789066,106.28460082750918
-71.93103902261136,104.54986391903802,-68.28744113099106,102.89935054309097,-75.57463691423166,106.20037729498506
-71.93103902261136,103.62375596900728,-68.28744113099104,101.97324259306028,-75.57463691423168,105.27426934495428
-72.42047625983997,103.62375596900728,-68.77687836821963,101.97324259306033,-76.06407415146032,105.27426934495422
-72.42047625983997,102.69764801897654,-68.8162165774103,100.96291111050539,-76.02473594226964,104.43238492744769
-72.66519487841515,102.69764801897654,-69.10129607215437,100.88143622000237,-76.22909368467593,104.5138598179507
-72.66519487841515,101.7715400689458,-69.06093519598555,100.0368031604745,-76.26945456084475,103.50627697741709
-73.15463211556552,101.7715400689458,-69.51103422394519,100.12102669299883,-76.79823000718585,103.42205344489277
-73.15463211556552,100.84543211891506,-69.51103422393278,99.19491874299547,-76.79823000719826,102.49594549483464
-73.64406935279412,100.84543211891506,-70.000471461149,99.19491874302278,-77.28766724443923,102.49594549480733
-73.64406935279412,100.22802681915778,-70.03980967035174,98.49328991071305,-77.2483290352365,101.9627637276025
-73.8887879713693,100.22802681915778,-70.32488916510849,98.41181502018365,-77.4526867776301,102.0442386181319
-73.8887879713693,99.30191886912702,-70.28452828893965,97.56718196065583,-77.49304765379894,101.03665577759821
-74.37822520851967,99.30191886912702,-70.73462731689933,97.65140549318005,-78.02182310014,100.952432245074
-74.37822520851967,98.37581091909628,-70.73462731689932,96.72529754314934,-78.02182310014001,100.02632429504322
-74.86766244574827,98.37581091909628,-71.20285770287293,96.77293656450746,-78.5324671886236,99.9786852736851
-74.86766244574827,97.44970296906554,-71.18341508609137,95.89203760292902,-78.55190980540516,99.00736833520206
-75.11238106432344,97.44970296906554,-71.42813370466655,95.89203760292902,-78.79662842398034,99.00736833520206
-75.11238106432344,96.5235950190348,-71.39383315361115,95.04968815775173,-78.83092897503573,97.99750188031787
-75.60181830155206,96.5235950190348,-71.85029990995451,95.13575145526205,-79.3533366931496,97.91143858280755
-75.60181830155206,95.59748706900405,-71.85029990995453,94.20964350523128,-79.35333669314959,96.98533063277681
-75.84653692012724,95.59748706900405,-72.09501852852974,94.20964350523121,-79.59805531172474,96.98533063277688
-75.84653692012724,94.6713791189733,-72.09501852852974,93.28353555520047,-79.59805531172474,96.05922268274614
-76.09125553870241,94.6713791189733,-72.3397371471049,93.28353555520049,-79.84277393029993,96.05922268274612
-76.09125553870241,93.74527116894257,-72.30823872356288,92.44573903145172,-79.87427235384195,95.04480330643341
-76.58069277593103,93.74527116894257,-72.76779200176094,92.53622704802177,-80.39359355010112,94.95431528986336
-76.58069277593103,92.81916321891183,-72.76779200176092,91.61011909799107,-80.39359355010113,94.02820733983258
-76.8254113945062,92.81916321891183,-73.0125106203361,91.61011909799107,-80.63831216867631,94.02820733983258
-76.8254113945062,91.89305526888107,-73.01251062033612,90.68401114796028,-80.6383121686763,93.10209938980186
-77.07013001308138,91.89305526888107,-73.25722923891126,90.68401114796039,-80.8830307872515,93.10209938980175
-77.07013001308138,90.96694731885033,-73.22910114278818,89.85048092097975,-80.91115888337458,92.08341371672091
-77.31484863165656,90.96694731885033,-73.44758637256086,89.9450458464108,-81.18211089075226,91.98884879128985
-77.31484863165656,90.04083936881959,-73.44758637256086,89.0189378963801,-81.18211089075226,91.06274084125909
-77.55956725023175,90.04083936881959,-73.69230499113607,89.01893789638002,-81.42682950932743,91.06274084125916
-77.55956725023175,89.11473141878885,-73.69230499113607,88.09282994634931,-81.42682950932743,90.13663289122839
-77.80428586888517,89.11473141878885,-73.93702360978949,88.0928299463493,-81.67154812798086,90.1366328912284
-77.80428586888517,88.18862346875811,-73.93702360978946,87.16672199631863,-81.67154812798088,89.21052494119759
-78.04900448746035,88.18862346875811,-74.18174222838616,87.16672199623724,-81.91626674653455,89.21052494127898
-78.04900448746035,87.26251551872735,-74.18174222841577,86.24061404609438,-81.91626674650493,88.28441699136033
-78.29372310603553,87.26251551872735,-74.42646084699902,86.24061404606387,-82.16098536507204,88.28441699139084
-78.29372310603553,86.33640756869661,-74.38405316185656,85.49113783211332,-82.2033930502145,87.1816773052799
-78.5384417246107,86.33640756869661,-74.59910014204695,85.64244222670608,-82.47778330717446,87.03037291068715
-78.5384417246107,85.41029961945551,-74.59910014204695,84.71633427746498,-82.47778330717446,86.10426496144605
-78.78316034326414,85.41029961945551,-74.84381876070037,84.716334277465,-82.72250192582791,86.10426496144603
-78.78316034326414,84.48419166942477,-74.82304596144313,83.92072553655224,-82.74327472508516,85.04765780229731
-78.78316034326414,83.55808371939403,-74.80856622155714,83.1079708805501,-82.75775446497114,84.00819655823797
-78.78316034326414,82.6319757693633,-74.79858729703875,82.28100904829968,-82.76773338948954,82.98294249042691
-79.02787896183932,82.6319757693633,-75.03345328588948,82.4208750367433,-83.02230463778916,82.84307650198329
-79.02787896183932,81.70586781933254,-75.02849948387751,81.63541364090514,-83.02725843980113,81.77632199775994
-79.02787896183932,80.7797598693018,-75.02787896183932,80.7797598693018,-83.02787896183932,80.7797598693018
-79.02787896183932,79.85365191927106,-75.02855853420137,79.92738194760247,-83.02719938947727,79.77992189093965
-79.02787896183932,78.92754396924032,-75.03101738828485,79.08596606947796,-83.02474053539379,78.76912186900267
-78.78316034326414,78.92754396924032,-74.78926405430022,79.14843406182067,-82.77705663222807,78.70665387665997
-78.78316034326414,78.00143601920956,-74.80004645005651,78.3685922716912,-82.76627423647177,77.63427976672793
-78.78316034326414,77.38403071945228,-74.81258047084233,77.86827804956239,-82.75374021568595,76.89978338934218
-78.5384417246107,77.38403071945228,-74.58778733244795,78.01039313346277,-82.48909611677347,76.7576683054418
-78.5384417246107,76.45792276942154,-74.61475407579687,77.23553143356162,-82.46212937342455,75.68031410528147
-78.5384417246107,75.5318148193908,-74.61475407579685,76.30942348353084,-82.46212937342456,74.75420615525077
-78.29372310603553,75.5318148193908,-74.37488697607999,76.33351512907961,-82.21255923599107,74.73011450970199
-78.29372310603553,74.91440951884388,-74.4175767590024,75.90207823677602,-82.16986945306866,73.92674080091174
-78.04900448746035,74.91440951884388,-74.16482472649344,75.86999707867032,-81.93318424842727,73.95882195901744
-78.04900448746035,73.98830156881313,-74.19056569836245,75.04302907427827,-81.90744327655825,72.93357406334799
-77.80428586888517,73.98830156881313,-74.06578699799164,75.41084372717884,-81.54278473977871,72.56575941044741
-77.80428586888517,73.37089626905585,-74.08573795815673,74.84480313029815,-81.52283377961362,71.89698940781355
-77.55956725023175,73.37089626905585,-73.82106837938659,74.7934384275487,-81.29806612107691,71.948354110563
-77.55956725023175,72.44478831902511,-73.80310356598099,73.81919022127394,-81.31603093448251,71.07038641677627
-77.07013001308138,72.44478831902511,-73.33163114223622,73.86733047751794,-80.80862888392654,71.02224616053228
-77.07013001308138,71.82738301926783,-73.39464912172011,73.40562261363814,-80.74561090444266,70.24914342489751
-76.8254113945062,71.82738301926783,-73.19480265004752,73.50627555444099,-80.45602013896489,70.14849048409467
-76.8254113945062,70.90127506923709,-73.24121428434975,72.67709349338583,-80.40960850466266,69.12545664508835
-76.58069277593103,70.90127506923709,-73.07799977912254,72.83289143127918,-80.08338577273952,68.969658707195
-76.58069277593103,70.28386976869015,-73.06180619528494,72.18582592816097,-80.09957935657711,68.38191360921934
-76.09125553870241,70.28386976869015,-72.4887305705574,72.02220628786351,-79.69378050684743,68.5455332495168
-76.09125553870241,69.66646446893287,-72.507058428561,71.44228289311198,-79.67545264884383,67.89064604475377
-75.60181830155206,69.66646446893287,-72.09912530477618,71.59808083103411,-79.10451129832794,67.73484810683163
-75.60181830155206,69.04905916917559,-72.19090093164644,71.13847121462669,-79.01273567145768,66.9596471237245
-75.35709968289864,69.04905916917559,-72.00117893466823,71.22570703495377,-78.71302043112904,66.87241130339741
-75.35709968289864,68.12295121914485,-72.00117893465054,70.29959908489576,-78.71302043114673,65.94630335339394
-74.86766244574827,68.12295121914485,-71.51174169748255,70.29959908486858,-78.22358319401398,65.94630335342113
-74.86766244574827,67.50554591938757,-71.51174169748248,69.6821937851112,-78.22358319401405,65.32889805366395
-74.37822520851967,67.50554591938757,-71.0697271005553,69.75362071120304,-77.68672331648403,65.2574711275721
-74.37822520851967,66.88814061884065,-71.18297964662159,69.29446682265647,-77.57347077041774,64.48181441502483
-73.8887879713693,66.88814061884065,-70.81759808711945,69.45091113039283,-76.95997785561914,64.32537010728848
-73.8887879713693,66.27073531908337,-70.95217732607604,68.98667307940674,-76.82539861666255,63.55479755876
-73.39935073421894,66.27073531908337,-70.52659839167269,69.0541314422385,-76.27210307676519,63.487339195928236
-73.39935073421894,65.9620326688099,-70.52659839165246,68.74542879194415,-76.27210307678543,63.178636545675644
-72.90991349699033,65.9620326688099,-70.11785917642766,68.82637075483035,-75.701967817553,63.09769458278944
-72.90991349699033,65.34462736905262,-70.20580036022423,68.29213006516147,-75.61402663375642,62.397124672943754
-72.17575764118655,65.34462736905262,-69.47164450444177,68.29213006518103,-74.87987077793133,62.3971246729242
-72.17575764118655,64.72722206929535,-69.53742170503142,67.73374555797666,-74.81409357734168,61.72069858061404
-71.68632040403618,64.72722206929535,-69.11180593980492,67.78857393954222,-74.26083486826744,61.66587019904848
-71.68632040403618,64.41851941902188,-69.11180593980488,67.47987128926871,-74.26083486826748,61.35716754877504
-71.19688316680758,64.41851941902188,-68.72036050470018,67.55967135805133,-73.67340582891498,61.27736747999243
-71.19688316680758,63.801114119264604,-68.82615609210754,67.0228610269661,-73.56761024150762,60.5793672115631
-70.46272731108203,63.801114119264604,-68.20606146665752,67.10375840326004,-72.71939315550655,60.498469835269155
-70.46272731108203,63.492411468991136,-68.3288094250948,66.87566352224756,-72.59664519706926,60.109159415734716
-69.97329007385343,63.492411468991136,-67.83937218788655,66.8756635222604,-72.10720795982031,60.10915941572188
-69.97329007385343,63.183708818717676,-67.90148476098162,66.60534917760347,-72.04509538672525,59.76206845983188
-69.23913421812789,63.183708818717676,-67.35578923316463,66.71259131429808,-71.12247920309115,59.65482632313728
-69.23913421812789,62.875006169233856,-67.43719620613014,66.44614315917383,-71.04107223012564,59.303869179293876
-68.74969698089927,62.875006169233856,-66.88867353375147,66.4157111455297,-70.61072042804707,59.334301192938014
-68.74969698089927,62.566303518960396,-66.94775896963624,66.1374405092711,-70.5516349921623,58.99516652864968
-68.0155411250955,62.566303518960396,-66.26949060324978,66.16509603523058,-69.76159164694121,58.96751100269021
-68.0155411250955,62.25760086868693,-66.26949060324985,65.85639338495714,-69.76159164694114,58.65880835241671
-67.52610388794513,62.25760086868693,-65.78005336609944,65.85639338495713,-69.27215440979082,58.65880835241673
-67.52610388794513,61.948898219203116,-65.83295344869269,65.5728796747378,-69.21925432719756,58.324916763668426
-66.79194803214135,61.948898219203116,-65.37618492611159,65.68996956677255,-68.2077111381711,58.207826871633685
-66.79194803214135,61.64019556892965,-65.33375917428025,65.36493519134754,-68.25013689000245,57.91545594651176
-66.0577921764158,61.64019556892965,-64.59960331854074,65.36493519134207,-67.51598103429086,57.91545594651723
-66.0577921764158,61.331492919445836,-64.88803353401231,65.15662882794926,-67.2275508188193,57.50635701094241
-65.32363632061201,61.331492919445836,-64.1854580559107,65.16614417317955,-66.46181458531332,57.496841665712125
-64.83419908338341,61.331492919445836,-63.69602081834768,65.16614417308028,-65.97237734841914,57.49684166581139
-64.83419908338341,61.02279026917237,-63.88131007107698,64.9076329339692,-65.78708809568984,57.13794760437555
-64.10004322765786,61.02279026917237,-63.31868020213555,64.94573199985696,-64.88140625318017,57.09984853848778
-63.36588737185408,61.02279026917237,-62.75769577868954,64.97628277403487,-63.97407896501862,57.069297764309866
-63.36588737185408,60.71408761889891,-62.99824246506552,64.6971564386047,-63.733532278642635,56.73101879919312
-62.63173151605029,60.71408761889891,-62.37351031422202,64.70574414356713,-62.88995271787856,56.722431094230686
-62.14229427889993,60.71408761889891,-62.02499966199985,64.71236749565169,-62.259588895800015,56.715807742146126
-61.40813842309614,60.71408761889891,-61.40813842309614,64.7140876188989,-61.40813842309614,56.71408761889891
-60.6739825673706,60.71408761889891,-60.7969935874438,64.71219570760043,-60.5509715472974,56.71597953019739
-60.6739825673706,61.02279026917237,-61.04162747415916,65.00585908887815,-60.306337660582045,57.03972144946658
-59.939826711566816,61.02279026917237,-60.3955524386631,64.99674473062038,-59.48410098447053,57.04883580772436
-59.205670855763024,61.02279026917237,-59.79970487325018,64.9784347913796,-58.61163683827587,57.06714574696514
-58.71623361861266,61.02279026917237,-59.45991317693456,64.95304989348908,-57.97255406029076,57.09253064485566
-58.71623361861266,61.331492919445836,-59.644774870213865,65.2222269304102,-57.78769236701146,57.44075890848147
-57.98207776280888,61.331492919445836,-58.91061901440249,65.22222693041202,-57.05353651121526,57.44075890847966
-57.247921907005086,61.331492919445836,-58.17646315827766,65.22222693048863,-56.31938065573251,57.44075890840304
-57.247921907005086,61.64019556892965,-58.417680549408516,65.4653314774331,-56.078163264601656,57.8150596604262
-56.513766051279546,61.64019556892965,-57.68352469368298,65.4653314774331,-55.34400740887611,57.81505966042621
-56.513766051279546,61.948898219203116,-57.651944315646375,65.7835494730361,-55.37558778691272,58.11424696537013
-55.77961019547576,61.948898219203116,-56.917788459842626,65.78354947303609,-54.6414319311089,58.114246965370135
-55.77961019547576,62.25760086868693,-57.15518360984444,66.013635716992,-54.40403678110708,58.50156602038186
-55.2901729583254,62.25760086868693,-56.70593606472036,65.99867221611815,-53.87440985193044,58.516529521255706
-54.556017102521615,62.25760086868693,-56.01420596075606,65.98234049095866,-53.09782824428717,58.5328612464152
-54.556017102521615,62.566303518960396,-56.01420596038272,66.29104314137828,-53.09782824466051,58.84156389654251
-53.82186124671782,62.566303518960396,-55.41739331179415,66.23431080212019,-52.226329181641496,58.8982962358006
-53.82186124671782,62.875006169233856,-55.59801234848663,66.45903843243761,-52.04571014494902,59.290973906030096
-53.33242400956746,62.875006169233856,-55.108575111336236,66.45903843243762,-51.556272907798686,59.29097390603008
-53.33242400956746,63.183708818717676,-55.34501561289288,66.64051009131407,-51.31983240624204,59.72690754612129
-52.59826815376368,63.183708818717676,-54.61085975708904,66.6405100913141,-50.585676550438315,59.726907546121254
-52.59826815376368,63.801114119264604,-54.67007346663548,67.2227544781504,-50.526462840891874,60.3794737603788
-52.108830916613314,63.801114119264604,-54.36549676069415,67.10375840349488,-49.85216507253248,60.49846983503432
-52.108830916613314,64.10981676874842,-54.416730198930274,67.37686450373499,-49.800931634296354,60.84276903376185
-51.37467506080953,64.10981676874842,-53.62221216696164,67.41868016219176,-49.12713795465742,60.80095337530507
-51.37467506080953,64.41851941902188,-53.68257434368909,67.68556715361102,-49.06677577792997,61.15147168443274
-50.88523782358092,64.41851941902188,-53.25596489797949,67.64026632694522,-48.51451074918236,61.19677251109854
-50.88523782358092,65.03592471877916,-53.25596489769849,68.25767162690927,-48.514510749463355,61.81417781064904
-50.151081967855376,65.03592471877916,-52.627604629962875,68.17707665780853,-47.67455930574788,61.89477277974978
-50.151081967855376,65.34462736905262,-52.789417904487124,68.35115085731567,-47.51274603122363,62.33810388078956
-49.66164473062677,65.34462736905262,-52.36575786760624,68.29213006496572,-46.957531593647296,62.39712467313951
-49.66164473062677,65.9620326688099,-52.36575786739289,68.90953536491874,-46.95753159386065,63.014529972701055
-49.172207493476414,65.9620326688099,-51.876320630498626,68.90953536468379,-46.4680943564542,63.014529972935996
-49.172207493476414,66.57943796935683,-51.944003349151856,69.4633845247667,-46.40041163780097,63.69549141394697
-48.68277025624781,66.57943796935683,-51.60802256796046,69.30760565350306,-45.75751794453515,63.8512702852106
-48.68277025624781,66.88814061884065,-51.68441244598374,69.53202869604765,-45.681128066511874,64.24425254163366
-48.193333019097444,66.88814061884065,-51.19497520885434,69.53202869602384,-45.19169082934055,64.24425254165746
-48.193333019097444,67.50554591938757,-51.19497520885429,70.14943399657082,-45.1916908293406,64.86165784220432
-47.70389578186884,67.50554591938757,-50.70553797162568,70.14943399657082,-44.702253592111994,64.86165784220432
-47.70389578186884,68.12295121914485,-50.70553797162575,70.76683929632802,-44.70225359211192,65.47906314196169
-47.214458544718475,68.12295121914485,-50.28564842896843,70.6857217306969,-44.14326866046852,65.5601807075928
-47.214458544718475,68.74035651890213,-50.40970410661662,71.14668272271786,-44.01921298282033,66.33403031508641
-46.72502130756811,68.74035651890213,-49.98122756220137,71.06352694469686,-43.46881505293486,66.4171860931074
-46.72502130756811,69.35776181944907,-49.98122756206083,71.68093224544079,-43.468815053075396,67.03459139345735
-46.235584070339506,69.35776181944907,-49.54408217817649,71.60583661145202,-42.927085962502524,67.10968702744611
-46.235584070339506,69.97516711920635,-49.591504818605245,72.15181498493004,-42.87966332207377,67.79851925348265
-45.99086545176433,69.97516711920635,-49.34678620003007,72.15181498493004,-42.63494470349859,67.79851925348265
-45.99086545176433,70.59257241896363,-49.40178282168745,72.68198446438615,-42.57994808184121,68.5031603735411
-45.50142821453572,70.59257241896363,-48.966755942208245,72.59044722480706,-42.0361004868632,68.59469761312019
-45.50142821453572,71.51868036899437,-48.966755942208245,73.51655517483782,-42.0361004868632,69.52080556315092
-45.01199097738536,71.51868036899437,-48.47731870505788,73.51655517483782,-41.546663249712836,69.52080556315092
-45.01199097738536,72.13608566875165,-48.47731870505783,74.13396047459517,-41.546663249712886,70.13821086290812
-44.76727235881018,72.13608566875165,-48.26996535558603,74.06770203085293,-41.26457936203433,70.20446930665037
-44.76727235881018,72.75349096929857,-48.35146946896672,74.52930939344715,-41.183075248653644,70.97767254514999
-44.27783512158157,72.75349096929857,-47.88036008975766,74.49182748840754,-40.675310153405476,71.0151544501896
-44.27783512158157,73.37089626905585,-47.90011226302264,75.06768980705435,-40.65555798014049,71.67410273105735
-44.03311650300639,73.37089626905585,-47.70458864489661,74.95843912243777,-40.36164436111617,71.78335341567393
-44.03311650300639,74.2970042190866,-47.655393644582986,75.99379775679579,-40.410839361429794,72.60021068137742
-43.78839788443121,74.2970042190866,-47.39092285265183,76.03534073810327,-40.18587291621059,72.55866770006993
-43.78839788443121,74.91440951884388,-47.463878775792466,76.49264911321423,-40.11291699306996,73.33616992447354
-43.54367926585603,74.91440951884388,-47.26222717658448,76.38831638008615,-39.825131355127574,73.44050265760161
-43.54367926585603,75.5318148193908,-47.262227176584474,77.0057216806331,-39.82513135512758,74.0579079581485
-43.05424202862742,75.5318148193908,-46.772789939355846,77.00572168063316,-39.335694117898996,74.05790795814845
-43.05424202862742,76.45792276942154,-46.77278993934238,77.93182963069785,-39.33569411791246,74.98401590814524
-42.80952341005224,76.45792276942154,-46.528071320753774,77.93182963073174,-39.09097549935071,74.98401590811135
-42.80952341005224,77.07532806917882,-46.528071320753774,78.54923493048902,-39.09097549935071,75.60142120786863
-42.56480479147706,77.07532806917882,-46.303303662297026,78.49787022773788,-38.82630592065709,75.65278591061977
-42.56480479147706,78.00143601920956,-46.42324358051907,79.05616352487915,-38.70636600243505,76.94670851353997
-42.320086172823636,78.00143601920956,-46.204265933759324,78.95702357916292,-38.43590641188795,77.0458484592562
-42.320086172823636,78.61884131896684,-46.196232519821976,79.6065100370355,-38.4439398258253,77.63117260089818
-42.07536755424845,78.61884131896684,-45.9515139012468,79.60651003703549,-38.199221207250105,77.6311726008982
-42.07536755424845,79.5449492689976,-45.95954731518413,80.50053682895097,-38.19118779331277,78.58936170904423
-42.07536755424845,80.47105721902834,-45.99420368419099,81.27275752878066,-38.15653142430591,79.66935690927602
-41.830648935673274,80.47105721902834,-45.775268214616375,81.1343661547366,-37.88602965673017,79.80774828332008
-41.830648935673274,81.08846251878562,-45.79618697885776,81.61239765604647,-37.86511089248879,80.56452738152477
-41.5859303170981,81.08846251878562,-45.565430711393375,81.49290857427847,-37.60642992280282,80.68401646329276
-41.5859303170981,82.01457046881636,-45.57457882550992,82.31570677739465,-37.597281808686276,81.71343416023807
-41.5859303170981,82.6319757693633,-45.574020842117505,82.94041371166355,-37.59783979207869,82.32353782706303
-41.5859303170981,83.55808371939403,-45.57982660606462,83.77897381192746,-37.59203402813157,83.33719362686061
-41.5859303170981,84.17548901915131,-45.58528127593814,84.247543915066,-37.58657935825806,84.10343412323662
-41.5859303170981,85.10159696918205,-45.58528127593814,85.02954207326738,-37.58657935825806,85.17365186509673
-41.5859303170981,86.0277049192128,-45.58355653470577,85.88992021652142,-37.58830409949042,86.16548962190417
-41.5859303170981,86.64511021897007,-45.580100295363835,86.42922556291344,-37.59176033883236,86.8609948750267
-41.5859303170981,87.57121816900083,-45.57457882550716,87.27008186038603,-37.59728180868903,87.87235447761563
-41.830648935673274,87.57121816900083,-45.8111541108125,87.17678369955146,-37.850143760534046,87.9656526384502
-41.830648935673274,88.18862346875811,-45.79800217983839,87.67861539429992,-37.863295691508156,88.6986315432163
-41.830648935673274,89.11473141878885,-45.775268214616375,88.45142248308059,-37.88602965673017,89.77804035449711
-42.07536755424845,89.11473141878885,-45.99420368420399,88.31303110910004,-38.156531424292915,89.91643172847766
-42.07536755424845,90.04083936881959,-45.95954731522323,89.08525180902515,-38.19118779327367,90.99642692861403
-42.320086172823636,90.04083936881959,-46.20426593379842,89.08525180902514,-38.435906411848855,90.99642692861404
-42.320086172823636,90.65824466936651,-46.2115524604258,89.73277714835034,-38.42861988522147,91.58371219038268
-42.56480479147706,90.65824466936651,-46.40279937422198,89.53139171408766,-38.72681020873214,91.78509762464536
-42.56480479147706,91.58435261939727,-46.39091443111512,90.41778285060128,-38.738695151838996,92.75092238819325
-42.80952341005224,91.58435261939727,-46.63563304969029,90.41778285060124,-38.983413770414195,92.75092238819329
-42.80952341005224,92.510460569428,-46.63563304967987,91.3438908005978,-38.98341377042462,93.6770303382582
-43.05424202862742,92.510460569428,-46.88035166821262,91.34389080045865,-39.22813238904222,93.67703033839736
-43.05424202862742,93.12786586918529,-46.93842178955522,92.17227830919988,-39.17006226769962,94.08345342917069
-43.298960647202605,93.12786586918529,-47.18314040813829,92.17227830923193,-39.41478088626692,94.08345342913864
-43.298960647202605,94.05397381921603,-47.175106994200945,93.06630510114736,-39.422814300204266,95.04164253728469
-43.54367926585603,94.05397381921603,-47.45719145966979,93.22667562093983,-39.63016707204227,94.88127201749222
-43.54367926585603,94.6713791189733,-47.45719145966979,93.84408092069711,-39.63016707204227,95.4986773172495
-43.54367926585603,95.59748706900405,-47.45719145968407,94.77018887079541,-39.63016707202799,96.42478526721268
-43.78839788443121,95.59748706900405,-47.73301716336936,94.93417813326634,-39.843778605493064,96.26079600474175
-43.78839788443121,96.21489236876133,-47.751965748514564,95.67625539750355,-39.82483002034786,96.7535293400191
-43.78839788443121,97.14100031879208,-47.77111470687086,96.76956161287116,-39.805681061991564,97.512439024713
-44.03311650300639,97.14100031879208,-48.029018809640064,96.95998994384162,-40.037214196372716,97.32201069374254
