GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Jun 24 20:03:06 GMT+02:00 2022,24-Jun-2022 20:03:08.073,-5.792328161253426,37.19293972578942,51.931990582890194,4.699999809265137,98.23871043603867,147.02627563476562,-0.06,0.7,0.59,
Fri Jun 24 20:03:07 GMT+02:00 2022,24-Jun-2022 20:03:09.072,-5.792233459075662,37.19283181697905,52.02199950689737,4.699999809265137,96.80617723427713,146.38311767578125,-0.01,0.42,0.76,
Fri Jun 24 20:03:08 GMT+02:00 2022,24-Jun-2022 20:03:10.072,-5.792145041367601,37.19272538953481,50.78698176312491,4.699999809265137,97.04474659729749,146.1494598388672,-0.02,0.47,0.76,
Fri Jun 24 20:03:09 GMT+02:00 2022,24-Jun-2022 20:03:11.071,-5.792046479576641,37.19261719369239,50.6447294170398,4.699999809265137,96.25110245589167,146.6258087158203,0.04,0.54,0.73,
Fri Jun 24 20:03:10 GMT+02:00 2022,24-Jun-2022 20:03:12.072,-5.791962386425487,37.19250874729776,48.884266512015984,4.699999809265137,97.2140155620873,146.89503479003906,0.03,0.5,0.7,
Fri Jun 24 20:03:11 GMT+02:00 2022,24-Jun-2022 20:03:13.072,-5.791882211364625,37.19241257917709,47.72507502966255,4.699999809265137,97.69258479215205,146.4068603515625,0.04,0.53,0.74,
Fri Jun 24 20:03:12 GMT+02:00 2022,24-Jun-2022 20:03:14.073,-5.791799181473104,37.19231737334795,45.46049417229506,4.699999809265137,98.0617443099618,146.79681396484375,0.01,0.49,0.78,
Fri Jun 24 20:03:13 GMT+02:00 2022,24-Jun-2022 20:03:15.074,-5.791729480958301,37.19222439321013,43.553188696088,4.699999809265137,98.55090958997607,145.63848876953125,0.06,0.43,0.82,
Fri Jun 24 20:03:14 GMT+02:00 2022,24-Jun-2022 20:03:16.074,-5.7916587071274055,37.19213746226674,40.43205535591824,4.699999809265137,98.78655788395554,145.38385009765625,0.07,0.57,0.75,
Fri Jun 24 20:03:15 GMT+02:00 2022,24-Jun-2022 20:03:17.074,-5.791590602078013,37.19205931187956,36.78573434655573,4.699999809265137,98.53859083727002,145.1045684814453,0.04,0.56,0.65,
Fri Jun 24 20:03:16 GMT+02:00 2022,24-Jun-2022 20:03:18.074,-5.791530911785589,37.19198484152559,35.986403465631156,4.699999809265137,98.69525119010359,145.07374572753906,0.02,0.55,0.71,
Fri Jun 24 20:03:17 GMT+02:00 2022,24-Jun-2022 20:03:19.073,-5.791466884385069,37.19190577073914,35.53524647990207,4.699999809265137,98.54343358241022,146.76278686523438,-0.02,0.54,0.73,
Fri Jun 24 20:03:18 GMT+02:00 2022,24-Jun-2022 20:03:20.074,-5.791407522195569,37.19183265403493,31.701591414833274,4.699999809265137,98.27854031138122,145.33595275878906,0.0,0.51,0.76,
Fri Jun 24 20:03:19 GMT+02:00 2022,24-Jun-2022 20:03:21.073,-5.791354637403121,37.191771955922015,29.23139799882574,4.699999809265137,97.92556499689817,146.60244750976562,0.02,0.35,0.81,
Fri Jun 24 20:03:20 GMT+02:00 2022,24-Jun-2022 20:03:22.074,-5.791308530612761,37.191719561037836,25.121308042703504,4.699999809265137,97.42189374100417,146.87684631347656,0.0,0.4,0.83,
Fri Jun 24 20:03:21 GMT+02:00 2022,24-Jun-2022 20:03:23.074,-5.791271385076931,37.19167410515329,16.663416611792854,4.699999809265137,97.39818929880857,143.22393798828125,-0.03,0.62,0.64,
Fri Jun 24 20:03:22 GMT+02:00 2022,24-Jun-2022 20:03:24.074,-5.791251652502,37.19165070102118,8.192126152459082,4.699999809265137,97.53767413645983,147.99041748046875,-0.02,0.72,0.71,
Fri Jun 24 20:03:23 GMT+02:00 2022,24-Jun-2022 20:03:25.075,-5.791240599487688,37.19163210985186,6.109634237564023,4.699999809265137,97.52257918566465,165.02549743652344,-0.11,0.75,0.5,
Fri Jun 24 20:03:24 GMT+02:00 2022,24-Jun-2022 20:03:26.076,-5.791232274320768,37.19160789264398,11.791738960696875,4.699999809265137,97.85101756080985,161.62620544433594,-0.09,0.63,0.63,
Fri Jun 24 20:03:25 GMT+02:00 2022,24-Jun-2022 20:03:27.077,-5.791216459273021,37.1915695154229,19.91849045439585,4.914717197418213,97.8569063898176,160.83250427246094,-0.09,0.72,0.62,
Fri Jun 24 20:03:26 GMT+02:00 2022,24-Jun-2022 20:03:28.075,-5.791187712453473,37.191520509946415,22.181279167035427,4.80684757232666,97.98465423751622,154.63067626953125,-0.03,0.75,0.55,
Fri Jun 24 20:03:27 GMT+02:00 2022,24-Jun-2022 20:03:29.076,-5.791149210399323,37.19146948444225,23.59496721704886,4.670437335968018,98.0135355098173,141.0561981201172,0.06,0.54,0.71,
Fri Jun 24 20:03:28 GMT+02:00 2022,24-Jun-2022 20:03:30.076,-5.791089217504821,37.191416350560274,28.962572856411043,4.588515758514404,97.95113191194832,134.7717742919922,0.03,0.65,0.64,
Fri Jun 24 20:03:29 GMT+02:00 2022,24-Jun-2022 20:03:31.077,-5.7910214369455275,37.19136129971059,31.809556118394084,4.56556510925293,97.64195972681046,136.4146728515625,0.0,0.65,0.56,
Fri Jun 24 20:03:30 GMT+02:00 2022,24-Jun-2022 20:03:32.077,-5.790955461593414,37.1912983034935,31.51448738536601,4.48021125793457,97.62381452508271,140.4928741455078,0.0,0.63,0.63,
Fri Jun 24 20:03:31 GMT+02:00 2022,24-Jun-2022 20:03:33.077,-5.790897140291877,37.19123652928079,33.26913096986527,4.409587383270264,97.48134006652981,144.9059600830078,0.0,0.59,0.72,
Fri Jun 24 20:03:32 GMT+02:00 2022,24-Jun-2022 20:03:34.077,-5.790838444192241,37.19116555541446,35.76560230876066,4.354423999786377,97.13521786220372,147.09771728515625,-0.03,0.58,0.74,
Fri Jun 24 20:03:33 GMT+02:00 2022,24-Jun-2022 20:03:35.077,-5.790778442232734,37.19108785412438,35.80887814074413,4.363636016845703,97.02379064075649,148.8656463623047,-0.04,0.54,0.68,
Fri Jun 24 20:03:34 GMT+02:00 2022,24-Jun-2022 20:03:36.077,-5.79072418528834,37.19100883309431,35.119843124817635,4.413748264312744,96.82918079476804,147.49185180664062,-0.13,0.6,0.67,
Fri Jun 24 20:03:35 GMT+02:00 2022,24-Jun-2022 20:03:37.077,-5.79066893165078,37.19093459684964,32.712759295761316,4.456204891204834,96.68715993966907,146.6219024658203,0.0,0.61,0.68,
Fri Jun 24 20:03:36 GMT+02:00 2022,24-Jun-2022 20:03:38.077,-5.79061171587091,37.190869160601004,30.221458397402785,4.4983391761779785,96.24376001022756,142.11569213867188,0.02,0.61,0.65,
Fri Jun 24 20:03:37 GMT+02:00 2022,24-Jun-2022 20:03:39.077,-5.790553800142422,37.19080949669458,29.593411233864572,4.449271202087402,95.87788211740553,140.38436889648438,0.04,0.45,0.75,
Fri Jun 24 20:03:38 GMT+02:00 2022,24-Jun-2022 20:03:40.077,-5.7904987856101044,37.19075094347018,27.170831532721195,4.434450149536133,95.68297237250954,142.37136840820312,0.02,0.44,0.8,
Fri Jun 24 20:03:39 GMT+02:00 2022,24-Jun-2022 20:03:41.077,-5.790456771396868,37.190702273383074,21.42834320523093,4.4372878074646,95.19472650252283,144.70159912109375,0.06,0.38,0.87,
Fri Jun 24 20:03:40 GMT+02:00 2022,24-Jun-2022 20:03:42.077,-5.790431005320349,37.19066758597982,12.901517717003344,4.477023124694824,94.91433071345091,145.94619750976562,0.05,0.51,0.76,
Fri Jun 24 20:03:41 GMT+02:00 2022,24-Jun-2022 20:03:43.077,-5.7904219761176705,37.19065045144627,1.268376269118619,4.375347137451172,95.08135450351983,145.94619750976562,0.04,0.64,0.63,
Fri Jun 24 20:03:42 GMT+02:00 2022,24-Jun-2022 20:03:44.077,-5.790423684170134,37.190652883541674,2.8550088602964365,4.252476692199707,95.32945345249027,145.94619750976562,0.05,0.69,0.61,
Fri Jun 24 20:03:43 GMT+02:00 2022,24-Jun-2022 20:03:45.077,-5.790435094276879,37.19066011615574,2.83249954826303,4.157426834106445,95.65528669208288,145.94619750976562,-0.01,0.63,0.67,
Fri Jun 24 20:03:44 GMT+02:00 2022,24-Jun-2022 20:03:46.078,-5.790445338227917,37.19066546846662,2.32946778325325,4.07900857925415,95.63560197222978,145.94619750976562,-0.01,0.75,0.55,
Fri Jun 24 20:03:45 GMT+02:00 2022,24-Jun-2022 20:03:47.077,-5.790451006933183,37.19066685672645,0.6208253159569281,4.124231815338135,96.03664336819202,145.94619750976562,0.0,0.66,0.65,
Fri Jun 24 20:03:46 GMT+02:00 2022,24-Jun-2022 20:03:48.079,-5.790451491143522,37.19065998725074,4.998331128270593,4.061041831970215,95.75379466917366,145.94619750976562,0.01,0.54,0.72,
Fri Jun 24 20:03:47 GMT+02:00 2022,24-Jun-2022 20:03:49.077,-5.790440103770867,37.19064412762925,9.161049027944955,3.966719627380371,95.93911002576351,145.94619750976562,-0.01,0.62,0.63,
Fri Jun 24 20:03:48 GMT+02:00 2022,24-Jun-2022 20:03:50.077,-5.790426528264752,37.190626129508395,7.540955343750966,4.056915760040283,96.05275616236031,145.94619750976562,-0.03,0.7,0.59,
Fri Jun 24 20:03:49 GMT+02:00 2022,24-Jun-2022 20:03:51.079,-5.790417035590501,37.190612938258624,5.179666906471596,4.006166934967041,96.13442580308765,145.94619750976562,-0.01,0.71,0.55,
Fri Jun 24 20:03:50 GMT+02:00 2022,24-Jun-2022 20:03:52.078,-5.790409818159809,37.1905992065982,8.015490033481115,4.09479284286499,96.10067788977176,145.94619750976562,0.06,0.75,0.58,
Fri Jun 24 20:03:51 GMT+02:00 2022,24-Jun-2022 20:03:53.078,-5.790398770908571,37.19057261586429,12.394890933701959,4.108297824859619,96.10578757338226,145.94619750976562,-0.09,0.72,0.5,
Fri Jun 24 20:03:52 GMT+02:00 2022,24-Jun-2022 20:03:54.078,-5.790381214018135,37.19053676248883,18.494476972832217,4.129916191101074,95.77768518030643,155.80665588378906,-0.04,0.68,0.63,
Fri Jun 24 20:03:53 GMT+02:00 2022,24-Jun-2022 20:03:55.078,-5.790351369286548,37.19049099028018,22.143441567329774,4.138599395751953,95.5637775072828,153.39425659179688,-0.08,0.67,0.6,
Fri Jun 24 20:03:54 GMT+02:00 2022,24-Jun-2022 20:03:56.078,-5.790308960697952,37.19044088182383,21.267166909451817,4.144947528839111,95.55000263918191,142.19317626953125,0.07,0.59,0.72,
Fri Jun 24 20:03:55 GMT+02:00 2022,24-Jun-2022 20:03:57.079,-5.790255841433555,37.190404669258925,19.940111204250343,4.1007890701293945,95.14065722282976,126.07361602783203,0.0,0.45,0.62,
Fri Jun 24 20:03:56 GMT+02:00 2022,24-Jun-2022 20:03:58.079,-5.790206353355834,37.190385306491116,15.230049302046837,4.004411697387695,94.76895279902965,118.59970092773438,0.03,0.63,0.66,
Fri Jun 24 20:03:57 GMT+02:00 2022,24-Jun-2022 20:03:59.080,-5.790170561817496,37.19037709300842,9.184148640522722,3.943894386291504,94.6118949232623,123.85379028320312,0.03,0.7,0.7,
Fri Jun 24 20:03:58 GMT+02:00 2022,24-Jun-2022 20:04:00.080,-5.790148395892493,37.19036841043412,5.952306160600813,3.9518721103668213,94.3843485135585,119.61003875732422,-0.01,0.8,0.53,
Fri Jun 24 20:03:59 GMT+02:00 2022,24-Jun-2022 20:04:01.080,-5.790129511085016,37.19036089238912,6.412950870382758,3.855351448059082,94.04394149873406,135.4263458251953,0.02,0.77,0.48,
Fri Jun 24 20:04:00 GMT+02:00 2022,24-Jun-2022 20:04:02.079,-5.790110542980841,37.190346811617445,10.380773460049795,3.82269024848938,93.8960091760382,139.9096221923828,0.02,0.62,0.71,
Fri Jun 24 20:04:01 GMT+02:00 2022,24-Jun-2022 20:04:03.080,-5.7900826086924955,37.190314939650996,19.411952076701255,3.7663817405700684,93.82915985770524,145.48023986816406,0.0,0.68,0.61,
Fri Jun 24 20:04:02 GMT+02:00 2022,24-Jun-2022 20:04:04.079,-5.7900502420224775,37.190264992336175,23.068222579208395,3.920473337173462,93.585071047768,146.5331573486328,-0.03,0.72,0.57,
Fri Jun 24 20:04:03 GMT+02:00 2022,24-Jun-2022 20:04:05.080,-5.79000755679216,37.190208307609204,26.48804155752282,4.069157123565674,93.19349859002978,148.83570861816406,-0.05,0.65,0.6,
Fri Jun 24 20:04:04 GMT+02:00 2022,24-Jun-2022 20:04:06.080,-5.789954782203701,37.190137395873094,33.24726474424824,4.127288818359375,93.07197010796517,148.1864776611328,0.04,0.56,0.65,
Fri Jun 24 20:04:05 GMT+02:00 2022,24-Jun-2022 20:04:07.080,-5.789894996980141,37.19006027413171,33.95484948807689,4.1318488121032715,92.79281716421247,148.728515625,0.02,0.56,0.75,
Fri Jun 24 20:04:06 GMT+02:00 2022,24-Jun-2022 20:04:08.080,-5.789835059577096,37.18998565111163,32.18176603895381,4.221497535705566,92.41328850295395,147.49366760253906,0.1,0.59,0.72,
Fri Jun 24 20:04:07 GMT+02:00 2022,24-Jun-2022 20:04:09.080,-5.789783838306703,37.189918640039146,28.150726144824375,4.201211929321289,92.37986827921122,146.7056121826172,0.07,0.57,0.7,
Fri Jun 24 20:04:08 GMT+02:00 2022,24-Jun-2022 20:04:10.079,-5.7897353720341105,37.1898609729231,24.734848511620385,4.098428249359131,92.08388521894813,145.89093017578125,0.05,0.56,0.69,
Fri Jun 24 20:04:09 GMT+02:00 2022,24-Jun-2022 20:04:11.080,-5.789693670743612,37.18980906947109,22.386898592130365,3.935553550720215,91.97189063578844,145.6403045654297,0.01,0.62,0.69,
Fri Jun 24 20:04:10 GMT+02:00 2022,24-Jun-2022 20:04:12.080,-5.789660888357331,37.189762581728985,20.33589194785509,3.8411450386047363,92.16491965204477,147.1862030029297,-0.02,0.65,0.65,
Fri Jun 24 20:04:11 GMT+02:00 2022,24-Jun-2022 20:04:13.081,-5.789627935469615,37.189720725433304,19.002735397478318,3.757861614227295,92.22009079810232,147.37181091308594,0.0,0.58,0.68,
Fri Jun 24 20:04:12 GMT+02:00 2022,24-Jun-2022 20:04:14.082,-5.789598260131755,37.18968122241997,18.43511990348179,3.664475202560425,92.38135820254683,146.5538330078125,0.02,0.59,0.73,
Fri Jun 24 20:04:13 GMT+02:00 2022,24-Jun-2022 20:04:15.082,-5.789568095914343,37.18964533103585,16.532574597131543,3.6852707862854004,92.53657736536115,146.1779022216797,-0.01,0.63,0.66,
Fri Jun 24 20:04:14 GMT+02:00 2022,24-Jun-2022 20:04:16.082,-5.789542104842196,37.189614037124706,14.176885324666614,3.8019771575927734,92.76409539114684,147.59254455566406,0.03,0.62,0.67,
Fri Jun 24 20:04:15 GMT+02:00 2022,24-Jun-2022 20:04:17.083,-5.789518443070064,37.18958539718448,13.028689611522623,3.784848690032959,92.73226277343929,146.89205932617188,-0.02,0.68,0.65,
Fri Jun 24 20:04:16 GMT+02:00 2022,24-Jun-2022 20:04:18.083,-5.789498224045357,37.18955862095782,11.303919397356253,3.7106807231903076,92.7406489700079,150.1128387451172,0.0,0.79,0.55,
Fri Jun 24 20:04:17 GMT+02:00 2022,24-Jun-2022 20:04:19.083,-5.789481055469324,37.18952965458382,12.971368446048928,3.6963565349578857,92.98204084578902,157.77447509765625,0.05,0.67,0.78,
Fri Jun 24 20:04:19 GMT+02:00 2022,24-Jun-2022 20:04:20.855,-5.789451783169354,37.18944497658411,19.92145161306985,3.6566362380981445,93.21612601075321,166.41603088378906,-0.15,0.6,0.67,
Fri Jun 24 20:04:20 GMT+02:00 2022,24-Jun-2022 20:04:21.855,-5.789435856291838,37.189394596207705,18.91794497919227,3.606923818588257,93.26707845460624,163.3595428466797,-0.26,0.61,0.67,
Fri Jun 24 20:04:21 GMT+02:00 2022,24-Jun-2022 20:04:22.854,-5.78941197355067,37.1893529166528,17.228506967001294,3.68546199798584,93.43805328663439,148.94403076171875,-0.26,0.66,0.6,
Fri Jun 24 20:04:22 GMT+02:00 2022,24-Jun-2022 20:04:23.854,-5.789374948252771,37.1893230771983,16.512564030950216,3.919185161590576,93.56178920716047,119.66126251220703,-0.4,0.57,0.76,
Fri Jun 24 20:04:23 GMT+02:00 2022,24-Jun-2022 20:04:24.854,-5.789318587219588,37.18931855593438,17.72339983719189,4.390271186828613,93.6649871096015,79.39949035644531,-0.35,0.79,0.57,
Fri Jun 24 20:04:24 GMT+02:00 2022,24-Jun-2022 20:04:25.854,-5.7892630720029965,37.18934805706812,20.76979868227113,4.699999809265137,93.82404492329806,40.18864822387695,-0.29,0.77,0.57,
Fri Jun 24 20:04:25 GMT+02:00 2022,24-Jun-2022 20:04:26.854,-5.789231398491926,37.189403796434554,24.43225586063977,4.699999809265137,93.86686256434768,10.598712921142578,-0.24,0.73,0.56,
Fri Jun 24 20:04:26 GMT+02:00 2022,24-Jun-2022 20:04:27.855,-5.789236371327525,37.18947502697221,26.081631541738716,4.699999809265137,93.92310871183872,338.0806884765625,0.03,0.82,0.5,
Fri Jun 24 20:04:27 GMT+02:00 2022,24-Jun-2022 20:04:28.856,-5.789288233864119,37.18953964645409,30.312648351652115,4.699999809265137,93.95315207354724,316.4707336425781,-0.01,0.78,0.51,
Fri Jun 24 20:04:28 GMT+02:00 2022,24-Jun-2022 20:04:29.856,-5.789374905227061,37.18959559135839,32.82461384602084,4.699999809265137,94.12375533115119,308.30548095703125,-0.09,0.76,0.53,
Fri Jun 24 20:04:29 GMT+02:00 2022,24-Jun-2022 20:04:30.856,-5.789461501319006,37.18965170973373,33.26042773828431,4.699999809265137,94.41653834376484,313.3365478515625,-0.14,0.74,0.54,
Fri Jun 24 20:04:30 GMT+02:00 2022,24-Jun-2022 20:04:31.856,-5.789539263740491,37.18971182385276,36.0915803885041,4.699999809265137,94.89136976283044,319.6287536621094,-0.07,0.71,0.6,
Fri Jun 24 20:04:31 GMT+02:00 2022,24-Jun-2022 20:04:32.855,-5.789608958533206,37.18978382529259,37.553359371996976,4.699999809265137,95.20946402382106,326.0281066894531,-0.13,0.75,0.49,
Fri Jun 24 20:04:32 GMT+02:00 2022,24-Jun-2022 20:04:33.855,-5.789679140426622,37.189861755832716,40.10851486766296,4.815549373626709,95.59573601558805,327.2007141113281,-0.15,0.72,0.56,
Fri Jun 24 20:04:33 GMT+02:00 2022,24-Jun-2022 20:04:34.856,-5.789748629337753,37.189951527430225,43.010697560556764,4.789168834686279,95.86212580744177,328.3702392578125,-0.02,0.6,0.64,
Fri Jun 24 20:04:34 GMT+02:00 2022,24-Jun-2022 20:04:35.855,-5.789820577698425,37.19004473569802,44.40677830360255,4.768256664276123,96.15153616759926,327.84991455078125,-0.06,0.58,0.65,
Fri Jun 24 20:04:35 GMT+02:00 2022,24-Jun-2022 20:04:36.855,-5.789893362984507,37.19013640179701,42.64185563612364,4.717691898345947,96.60510568600148,326.8177490234375,-0.04,0.5,0.75,
Fri Jun 24 20:04:36 GMT+02:00 2022,24-Jun-2022 20:04:37.855,-5.789963722948528,37.190224759358856,38.94204150989208,4.6437668800354,96.70221939589828,326.9069519042969,-0.08,0.51,0.76,
Fri Jun 24 20:04:37 GMT+02:00 2022,24-Jun-2022 20:04:38.856,-5.790020260630414,37.19030051476249,30.624042081195967,4.687659740447998,97.00627641193569,326.81439208984375,-0.04,0.62,0.59,
Fri Jun 24 20:04:38 GMT+02:00 2022,24-Jun-2022 20:04:39.857,-5.790061677469099,37.19035903616546,23.982707341970126,4.664810657501221,97.17457845620811,329.9010314941406,-0.02,0.48,0.77,
Fri Jun 24 20:04:39 GMT+02:00 2022,24-Jun-2022 20:04:40.856,-5.790086098195363,37.19039943114351,18.35656079301407,4.530891418457031,97.29696407727897,331.3045959472656,0.04,0.45,0.82,
Fri Jun 24 20:04:40 GMT+02:00 2022,24-Jun-2022 20:04:41.857,-5.790095764296577,37.19042770158922,11.015780633932195,4.487215518951416,97.2692301850766,341.0530090332031,-0.16,0.63,0.64,
Fri Jun 24 20:04:41 GMT+02:00 2022,24-Jun-2022 20:04:42.857,-5.790098725005692,37.190447163848546,3.812556165786418,4.280598163604736,97.19606299418956,341.0530090332031,-0.12,0.74,0.54,
Fri Jun 24 20:04:42 GMT+02:00 2022,24-Jun-2022 20:04:43.856,-5.790094271992867,37.19045300487258,3.2868972861264183,4.158094882965088,97.3644309444353,341.0530090332031,-0.11,0.6,0.65,
Fri Jun 24 20:04:43 GMT+02:00 2022,24-Jun-2022 20:04:44.856,-5.790093341357408,37.190464014695465,6.741560518965173,4.066005229949951,97.24666993506253,341.0530090332031,-0.11,0.59,0.69,
Fri Jun 24 20:04:44 GMT+02:00 2022,24-Jun-2022 20:04:45.857,-5.790094653704574,37.1904817192589,7.171740484986287,4.046497821807861,97.11775922868401,341.0530090332031,-0.09,0.71,0.59,
Fri Jun 24 20:04:45 GMT+02:00 2022,24-Jun-2022 20:04:46.858,-5.790098165027017,37.19050162301168,8.033053566798799,3.952299118041992,96.96441101841629,341.0530090332031,-0.17,0.79,0.46,
Fri Jun 24 20:04:46 GMT+02:00 2022,24-Jun-2022 20:04:47.858,-5.790113090195313,37.19052726660558,10.769792462195483,4.002147197723389,96.94918076694012,341.0530090332031,-0.3,0.7,0.56,
Fri Jun 24 20:04:47 GMT+02:00 2022,24-Jun-2022 20:04:48.857,-5.790134322859117,37.1905579085879,13.996706114962194,4.125904560089111,97.09517529327422,322.0149841308594,-0.25,0.73,0.53,
Fri Jun 24 20:04:48 GMT+02:00 2022,24-Jun-2022 20:04:49.858,-5.790168044123618,37.19058713635928,15.520211953051557,4.22791051864624,97.49745658226311,298.25885009765625,-0.33,0.75,0.51,
Fri Jun 24 20:04:49 GMT+02:00 2022,24-Jun-2022 20:04:50.858,-5.7902172776410294,37.19060209709679,17.3900609177997,4.1065449714660645,97.65409037098289,272.4641418457031,-0.34,0.61,0.65,
Fri Jun 24 20:04:50 GMT+02:00 2022,24-Jun-2022 20:04:51.858,-5.79027273646636,37.19059083379702,20.27237380683755,4.039213180541992,97.85040955524892,239.213134765625,-0.18,0.7,0.52,
Fri Jun 24 20:04:51 GMT+02:00 2022,24-Jun-2022 20:04:52.858,-5.790323111641368,37.19055020520927,22.366886309335314,3.98738956451416,98.15693960990757,207.7469940185547,-0.17,0.75,0.54,
Fri Jun 24 20:04:52 GMT+02:00 2022,24-Jun-2022 20:04:53.859,-5.790354149950713,37.190488074376255,25.771897777666027,3.8817086219787598,98.29663342051208,190.93495178222656,0.02,0.68,0.58,
Fri Jun 24 20:04:53 GMT+02:00 2022,24-Jun-2022 20:04:54.860,-5.790367130228949,37.190419406260595,27.87040827352712,3.7768824100494385,98.47518667392433,184.17552185058594,0.08,0.69,0.53,
Fri Jun 24 20:04:54 GMT+02:00 2022,24-Jun-2022 20:04:55.859,-5.790378247077681,37.19034973778427,27.91988279766815,3.6078004837036133,98.70398435927927,190.69619750976562,-0.04,0.76,0.57,
Fri Jun 24 20:04:55 GMT+02:00 2022,24-Jun-2022 20:04:56.860,-5.790408010790571,37.19028071408143,31.11670678677274,3.56892991065979,98.84342901874334,202.55853271484375,-0.1,0.66,0.55,
Fri Jun 24 20:04:56 GMT+02:00 2022,24-Jun-2022 20:04:57.860,-5.790460231610193,37.1902049698556,36.432856929756326,3.561816453933716,98.94903080537915,211.3292999267578,-0.09,0.65,0.58,
Fri Jun 24 20:04:57 GMT+02:00 2022,24-Jun-2022 20:04:58.860,-5.790527689896205,37.19012469912267,39.33489542709731,3.6191961765289307,98.85824687220156,212.44053649902344,-0.04,0.61,0.68,
Fri Jun 24 20:04:58 GMT+02:00 2022,24-Jun-2022 20:04:59.859,-5.790602034594646,37.1900398836442,40.75857931882592,3.7301950454711914,98.84029200207442,211.27377319335938,-0.04,0.59,0.64,
Fri Jun 24 20:04:59 GMT+02:00 2022,24-Jun-2022 20:05:00.860,-5.790671693798217,37.189953792801376,39.37652330990568,3.728050708770752,98.97445523552597,209.32577514648438,0.0,0.68,0.63,
Fri Jun 24 20:05:00 GMT+02:00 2022,24-Jun-2022 20:05:01.860,-5.790734775291946,37.18986711247421,38.88375904073291,3.7345216274261475,99.22084876988083,207.9853515625,-0.02,0.68,0.61,
Fri Jun 24 20:05:01 GMT+02:00 2022,24-Jun-2022 20:05:02.859,-5.790792970080558,37.1897786805989,39.364757639440995,3.7364749908447266,99.16510476823896,205.2760772705078,-0.02,0.71,0.62,
Fri Jun 24 20:05:02 GMT+02:00 2022,24-Jun-2022 20:05:03.860,-5.7908444978644145,37.18968592835294,40.51410605870069,3.7525887489318848,99.21923837717623,201.65757751464844,0.0,0.63,0.65,
Fri Jun 24 20:05:03 GMT+02:00 2022,24-Jun-2022 20:05:04.860,-5.790890091250202,37.1895897877526,41.72853130423937,3.939793586730957,99.13783055823296,201.40185546875,0.0,0.63,0.7,
Fri Jun 24 20:05:04 GMT+02:00 2022,24-Jun-2022 20:05:05.860,-5.790936481458345,37.18949422549241,41.17121549258718,4.013518810272217,99.16646756511182,201.41090393066406,-0.01,0.62,0.63,
Fri Jun 24 20:05:05 GMT+02:00 2022,24-Jun-2022 20:05:06.860,-5.790977159136136,37.18940197591669,38.61639988643856,4.102832317352295,98.96619996521622,198.27920532226562,-0.08,0.77,0.52,
Fri Jun 24 20:05:06 GMT+02:00 2022,24-Jun-2022 20:05:07.860,-5.79101028077982,37.18931151047145,37.809062719104986,4.098410606384277,98.89186092000455,197.71063232421875,-0.04,0.66,0.68,
Fri Jun 24 20:05:07 GMT+02:00 2022,24-Jun-2022 20:05:08.860,-5.7910414578559015,37.189221261116266,38.14824155838642,4.130230903625488,98.89798300527036,196.3114776611328,-0.05,0.71,0.65,
Fri Jun 24 20:05:08 GMT+02:00 2022,24-Jun-2022 20:05:09.861,-5.791070705313715,37.18913075728408,36.559110435933235,4.00445556640625,98.84708109591156,194.72329711914062,-0.07,0.61,0.61,
Fri Jun 24 20:05:09 GMT+02:00 2022,24-Jun-2022 20:05:10.860,-5.791095296008093,37.18904386617244,35.33125097139009,3.9435925483703613,98.59267222229391,192.34115600585938,-0.09,0.62,0.71,
Fri Jun 24 20:05:10 GMT+02:00 2022,24-Jun-2022 20:05:11.860,-5.7911153669946245,37.188958030924944,34.66361182892024,3.8314390182495117,98.34777188114822,190.17562866210938,-0.08,0.58,0.74,
Fri Jun 24 20:05:11 GMT+02:00 2022,24-Jun-2022 20:05:12.860,-5.791133687714052,37.18887588570863,32.96775883124246,3.9088306427001953,98.23111799452454,191.2730712890625,-0.06,0.65,0.64,
Fri Jun 24 20:05:12 GMT+02:00 2022,24-Jun-2022 20:05:13.860,-5.791150778227681,37.18879850400821,30.09501263048878,3.942915201187134,98.20246170833707,190.13523864746094,0.11,0.63,0.66,
Fri Jun 24 20:05:13 GMT+02:00 2022,24-Jun-2022 20:05:14.860,-5.791167888609898,37.18872703604912,28.312333310648228,3.913297414779663,98.17903156299144,192.7037811279297,0.07,0.64,0.7,
Fri Jun 24 20:05:14 GMT+02:00 2022,24-Jun-2022 20:05:15.861,-5.791191077238766,37.188661607729735,26.092008471700638,3.906942844390869,98.1033223439008,198.51953125,-0.36,0.57,0.7,
Fri Jun 24 20:05:15 GMT+02:00 2022,24-Jun-2022 20:05:16.860,-5.7912207137368465,37.18860319599957,23.924486670905026,4.165113925933838,97.92681621387601,200.21116638183594,-0.25,0.67,0.66,
Fri Jun 24 20:05:16 GMT+02:00 2022,24-Jun-2022 20:05:17.861,-5.791238682286953,37.18854620290376,23.386999464379414,4.093167781829834,97.8727298527956,182.52947998046875,0.05,0.75,0.5,
Fri Jun 24 20:05:17 GMT+02:00 2022,24-Jun-2022 20:05:18.861,-5.791233693125345,37.18848859169072,25.553608026673828,3.9590017795562744,97.64477495569736,168.4178924560547,-0.06,0.77,0.51,
